entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Gene,Biological entity,Copies,Biological entity,Has,Every gene has two copies.
Dominant gene,Gene,Characteristics,Trait,Reveals,"Among them, the gene that reveals its characteristics is called dominant gene."
Recessive gene,Gene,Characteristics,Trait,Does not reveal,The gene that does not reveal its characteristics is called recessive gene.
X chromosome,Chromosome,Hemophilia,Disease,Related to,The name of an X chromosome gene related disease is hemophilia.
Female child,Gender,X chromosome,Chromosome,Possesses,"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
Hemophilia gene,Gene,X chromosome,Chromosome,Located on,"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
Healthy gene,Gene,X chromosome,Chromosome,Located on,"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
X chromosome,Chromosome,Female child,Gender,Possessed by,"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
Hemophilia gene,Gene,Hemophilia disease,Disease,Causes (when present in homozygous condition),"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
Healthy gene,Gene,Hemophilia gene,Gene,Suppresses (when present in heterozygous condition),"So, in the case of a female child, even if an X chromosome has hemophilia gene, hemophilia disease will not reveal as the other healthy gene is clnmimmt."
Female child,Person,Hemophilia,Disease,Affected by,A female child will be attacked with hemophilia only if two X chrom080roea have hemophilia gene.
X chromosome,Genetic material,Hemophilia gene,Gene,Contains,A female child will be attacked with hemophilia only if two X chrom080roea have hemophilia gene.
X chromosome,Genetic material,Hemophilia gene,Gene,Contains,A female child will be attacked with hemophilia only if two X chrom080roea have hemophilia gene.
Male child,Gender,Disease,Medical condition,Affected by,"However, in the case of a male child, the disease will be :revealed if only ont hemophilia gene is identified."
Hemophilia gene,Genetic material,Disease,Medical condition,Responsible for,"However, in the case of a male child, the disease will be :revealed if only ont hemophilia gene is identified."
Hemophilia gene,Genetic material,Male child,Gender,Identified in,"However, in the case of a male child, the disease will be :revealed if only ont hemophilia gene is identified."
Recessive gene,Genetic concept,Traits,Characteristic,Does not express,Some conceptions of genetics are as follows- Recessive gene- The gene which does not express its traits.
Dominant gene,Gene type,Traits,Characteristic,Expresses,Dominant gene- The gene which expresses its traits.
Color blind,Trait/Problem,Human body,Organism,Caused by,Biotechnology 249 The problem caused by sex linked gene in human body are given below- Name of the traits or problems Symptoms Colour blind Cannot understand the differences of colours.
Human body,Organism,Color blind,Trait/Problem,Affected by,Biotechnology 249 The problem caused by sex linked gene in human body are given below- Name of the traits or problems Symptoms Colour blind Cannot understand the differences of colours.
Ectodermal dysplasia,Disease,Sweating gland,Anatomy,Absence of,Ectodermal dysplasia Absence of sweating gland and teeth.
Ectodermal dysplasia,Disease,Teeth,Anatomy,Absence of,Ectodermal dysplasia Absence of sweating gland and teeth.
Optic Atrophy,Medical condition,Optic nerve,Anatomy,Decay in,Optic Atrophy Decay in optic nerve.
White forelock,Physical feature,Head,Body part,Located in front of,White forelock A bunch of white hair in front of the head.
Myopia,Medical condition,Short sight,Symptom,Related to,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Myopia,Medical condition,Muscular dystrophy,Medical condition,Unrelated,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Muscular dystrophy,Medical condition,Complexity in muscle,Symptom,Related to,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Muscular dystrophy,Medical condition,Losing capacity of movement,Symptom,Related to,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Losing capacity of movement,Symptom,Complexity in muscle,Symptom,Related to,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Losing capacity of movement,Symptom,Muscular dystrophy,Medical condition,Caused by,"Myopia Short sight Muscular dystrophy Complexity in muscle, losing capacity of movement even at the age of ten."
Application,Concept,Development of civilization,Event,Started with,"But in fact its application started many years ago with the development of civilization, when human beings started a settled life leaving nomadic life."
Human beings,Organism,Nomadic life,Lifestyle,Left,"But in fact its application started many years ago with the development of civilization, when human beings started a settled life leaving nomadic life."
Microbes,Organism,Biological activity,Activity,Involved in,Now they use the biological activity of microbes in industry and human welfare.
Microbes,Organism,Industry,Application,Used in,Now they use the biological activity of microbes in industry and human welfare.
Microbes,Organism,Human welfare,Application,Used in,Now they use the biological activity of microbes in industry and human welfare.
Forma-32,Research topic,Science,Field of study,Related to,"The research related to Forma-32, Science, Class 9-10  250 Science biotechnology opened the new aspects of Biology."
Science,Field of study,Biology,Branch of science,Related to,"The research related to Forma-32, Science, Class 9-10  250 Science biotechnology opened the new aspects of Biology."
Class 9-10,Academic level,Science,Field of study,Related to,"The research related to Forma-32, Science, Class 9-10  250 Science biotechnology opened the new aspects of Biology."
Science biotechnology,Subfield of science,Biology,Branch of science,Related to,"The research related to Forma-32, Science, Class 9-10  250 Science biotechnology opened the new aspects of Biology."
Biology,Branch of science,New aspects,Concept,Opened,"The research related to Forma-32, Science, Class 9-10  250 Science biotechnology opened the new aspects of Biology."
Mechanism,Concept,Different products,Product type,Made by,Some say that the mechanism to make different products by the use of different animals for the welfare of human beings is called biotechnology.
Animals,Organism,Different products,Product type,Used for,Some say that the mechanism to make different products by the use of different animals for the welfare of human beings is called biotechnology.
Human beings,Organism,Animals,Organism,For the welfare of,Some say that the mechanism to make different products by the use of different animals for the welfare of human beings is called biotechnology.
Biotechnology,Concept,Mechanism,Concept,Called,Some say that the mechanism to make different products by the use of different animals for the welfare of human beings is called biotechnology.
Biotechnology,Field of study,Definition,Concept,Undefined,It is yet not possible to give a universally accepted definition of biotechnology.
Biotechnology,Field of study,Cell,Microbe,Used for welfare of human beings,"According to National Science Foundation of America, biotechnology is controlled use of cell or microbes for the welfare of human beings."
Cell,Microscopic organism,Biotechnology,Field of study,Used in controlled manner,"According to National Science Foundation of America, biotechnology is controlled use of cell or microbes for the welfare of human beings."
Microbe,Microscopic organism,Biotechnology,Field of study,Used in controlled manner,"According to National Science Foundation of America, biotechnology is controlled use of cell or microbes for the welfare of human beings."
Human beings,Organism,Biotechnology,Field of study,Used for welfare,"According to National Science Foundation of America, biotechnology is controlled use of cell or microbes for the welfare of human beings."
Yogurt,Product,Biotechnology,Technology,Produced by,"Yogurt, vine- gar, bread, wine and cheese are the products of biotechnology."
Vinegar,Product,Biotechnology,Technology,Produced by,"Yogurt, vine- gar, bread, wine and cheese are the products of biotechnology."
Bread,Product,Biotechnology,Technology,Produced by,"Yogurt, vine- gar, bread, wine and cheese are the products of biotechnology."
Wine,Product,Biotechnology,Technology,Produced by,"Yogurt, vine- gar, bread, wine and cheese are the products of biotechnology."
Cheese,Product,Biotechnology,Technology,Produced by,"Yogurt, vine- gar, bread, wine and cheese are the products of biotechnology."
Research,Molecular biology,Biotechnology,Field,Related to,"Recently by the research in molecular biology, biotechnology has been expanded and that is called new biotechnology."
New biotechnology,Concept,Biotechnology,Field,Expansion,"Recently by the research in molecular biology, biotechnology has been expanded and that is called new biotechnology."
Genetic engineering,Biotechnology,Science,Combined,Related by,Genetic engineering So biotechnology is a combined science.
Genetic engineering,Subject,Established,Event,after,"After this thinking, a new subject called genetic engineering has been established."
Gene carrier DNA,Genetic material,Living being,Organism,Part of,"A process, by which specific gene carrier DNA part of a living being is separated and placed it in a different living body is called genetic engineering."
Genetic engineering,Biotechnology process,Gene carrier DNA,Genetic material,Involves separating and placing in different living body,"A process, by which specific gene carrier DNA part of a living being is separated and placed it in a different living body is called genetic engineering."
Recombinant DNA technique,Method,Organism,Living being,Involves changing DNA,We can say more simply that the process of changing DNA of an organism to get a desired character is called recombinant DNA technique.
Gene,Biological entity,Recombinant DNA,Technique,Replaced by,The process by which this gene is replaced is called recombinant DNA technique.
Desired part,DNA molecule component,DNA molecule,DNA molecule component,Cut from,"Desired part of DNA molecule is cut separate and placed it in another DNA molecule, thus a new DNA molecule is produced."
New DNA molecule,DNA molecule,Desired part,DNA molecule component,Placed in,"Desired part of DNA molecule is cut separate and placed it in another DNA molecule, thus a new DNA molecule is produced."
DNA,Genetic material,Recombinant DNA,Modified DNA,Called,This DNA is called the recombinant DNA.
Recombinant DNA,Technique,Gene cloning,Process,Called,The process by which recombinant DNA is made is called recombinant DNA technique or gene cloning.
Escheretia coli,Bacterium,Human intestine,Organ,Lives in,Bio1eclmology 251 A bacterium called Escheretia coli lives in human intestine.
Techniques of genetic engineering,Process,Bacterium,Organism,Invented by research on,Most of the techniques of genetic engineering are invented by reeearch on this bacterium.
Recombinant DNA technique,Technique,Figure 11.08,Figure,Depicted in,These steps are followed by recombinant DNA technique (Fig : 11.08)· 1.
Desired DNA part,Genetic material,Donor of living beings,Living being,Separated from,"At first desired DNA part is separated from the donor of living beings, then plasmid DNA ofbacteria is separated as carrier of this gene."
Plasmid DNA,Genetic material,Bacteria,Microorganism,Separated as carrier of,"At first desired DNA part is separated from the donor of living beings, then plasmid DNA ofbacteria is separated as carrier of this gene."
Gene,Genetic material,Plasmid DNA,Genetic material,Carried by,"At first desired DNA part is separated from the donor of living beings, then plasmid DNA ofbacteria is separated as carrier of this gene."
Plasmid,DNA molecule,Bacterial chromosome,Genetic material,Outside of,Plasmid is a separate DNA molecule outside bacterial c.bromosome.
Co:tmeai011ofbolhDNA,DNA,Self,Organism,Capable of,"It is capable of self replicating l Co:tmeai011ofbolhDNA 0 wl1b DNA llgaH 1111d pro4llcln,g retonibl!lent DNA [==:] ~ j -- Bactarimn of_,._."
DNA,Genetic material,Co:tmeai011ofbolhDNA,DNA,Contains,"It is capable of self replicating l Co:tmeai011ofbolhDNA 0 wl1b DNA llgaH 1111d pro4llcln,g retonibl!lent DNA [==:] ~ j -- Bactarimn of_,._."
Replication,Biological process,Co:tmeai011ofbolhDNA,DNA,Capable of,"It is capable of self replicating l Co:tmeai011ofbolhDNA 0 wl1b DNA llgaH 1111d pro4llcln,g retonibl!lent DNA [==:] ~ j -- Bactarimn of_,._."
Bacteria,Organism,Co:tmeai011ofbolhDNA,DNA,Found in,"It is capable of self replicating l Co:tmeai011ofbolhDNA 0 wl1b DNA llgaH 1111d pro4llcln,g retonibl!lent DNA [==:] ~ j -- Bactarimn of_,._."
Plasmid DNA,DNA,Special enzyme,Enzyme,Cut with,In this step plasmid DNA and donor DNA is cut with a special enzyme.
Donor DNA,DNA,Special enzyme,Enzyme,Cut with,In this step plasmid DNA and donor DNA is cut with a special enzyme.
Donor DNA,DNA,Desired gene,Gene,Contains,This part of donor DNA has the desired gene.
Donor DNA,DNA,Plasmid DNA,DNA,Detached from,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Plasmid DNA,DNA,Donor DNA,DNA,Attached to,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Enzyme,Protein,Lygase,Enzyme,Called,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Lygase,Enzyme,Donor DNA,DNA,Places,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Lygase,Enzyme,Plasmid DNA,DNA,Detached from,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Lygase,Enzyme,Plasmid DNA,DNA,Attached to,"In this stage donor DNA is placed to the detached part of plasmid DNA with an enzyme called lygase, here lygase acts as a glue."
Recombinant plasmid DNA,Genetic material,Desired gene,Genetic material,Created with,"So, recombinant plasmid DNA is created with desired gene."
Recombinant plasmid,Genetic material,DNA part of donor,Genetic material,Carries,This recombinant plasmid carries the DNA part of the donor.
Recombinant plasmid,Genetic material,Bacteria,Microorganism,Inserted in,Now this recombinant plasmid is inserted in bacteria by transformation process.
Transformation process,Biological process,Bacteria,Microorganism,Performed on,Now this recombinant plasmid is inserted in bacteria by transformation process.
Inserting DNA,Biological process,Receiver cell,Cell type,Called,Inserting DNA part in the receiver cell is called transformation.
Bacteria,Living being,New gene,Gene,Transformed with,After transformation the bacteria or any living being with new gene is called transgenic living organism.
Transgenic living organism,Organism type,Bacteria,Living being,Transformed into,After transformation the bacteria or any living being with new gene is called transgenic living organism.
Recombinant plasmid,Genetic material,Bacteria,Microorganism,Carrier of,Then recombinant plasmid carrier bacteria are separated and specific gene career bacteria are identified and multiplied.
Bacteria,Microorganism,Recombinant plasmid,Genetic material,Carrier of,Then recombinant plasmid carrier bacteria are separated and specific gene career bacteria are identified and multiplied.
Specific gene career bacteria,Microorganism,Identified,Action,by,Then recombinant plasmid carrier bacteria are separated and specific gene career bacteria are identified and multiplied.
Gene,Biological entity,Desired characters,Trait,Multiplied by,"Thus, the gene having desired characters is multiplied."
Natural clone,Living being,Vegetative reproduction,Biological process,Produced by,"11.2.2 Cloning Natural clone means a living being or group of living beings, which are produced by vegetative reproduction."
Cloning,Biological process,Genetic engineering,Technique,Uses,By using genetic engineering Cloning is of three types.
Cloning,Biological process,Types,Classification,Has,By using genetic engineering Cloning is of three types.
Genetic engineering,Technique,Cloning,Biological process,Used for,By using genetic engineering Cloning is of three types.
Gene Cloning,Biological process,Gene,Genetic material,Produces many copies of,Gene Cloning: To produce many copies of gene is called the gene cloning.
Gene cloning,Biological process,Recombinant DNA technology,Technique,Done by,Gene cloning can be done by recombinant DNA technology.
Cell cloning,Biological process,Single cell,Cell type,Produces many cells of the same character,Cell Cloning: To produce many cells of the same character from a single cell is called cell cloning.
Living being cloning,Biological process,Living beings,Organism,Produces,Living Being Cloning: To produce one or many living beings with the same genetic character from a single parent is called the living being cloning.
Plant,Organism,Vegetative reproduction,Reproduction process,Type of,In nature vegetative reproduction of plant is also a clone.
Clone,Genetic copy,Vegetative reproduction,Reproduction process,Result of,In nature vegetative reproduction of plant is also a clone.
Sheep,Animal,Dolly,Animal,Cloned from,Biocccbnology aam.e daughter sheep aa cfonor Fil- 11.09 : Creation ofDoli  254 Science A sheep named Dolly is the first mammal which was cloned from an adult cell.
Adult cell,Cell type,Dolly,Animal,Cloned from,Biocccbnology aam.e daughter sheep aa cfonor Fil- 11.09 : Creation ofDoli  254 Science A sheep named Dolly is the first mammal which was cloned from an adult cell.
Ovum,Cell type,Animal,Organism,Created from,"In this case, the animal that is created from the ovum looks exactly identical like its mother."
Mother,Organism,Animal,Organism,Looks identical to,"In this case, the animal that is created from the ovum looks exactly identical like its mother."
Udder cell,Cell type,White sheep,Animal,From,Scientists used an udder cell from a six-year-old white sheep to clone the sheep named Dolly.
White sheep,Animal,Dolly,Animal,Cloned to,Scientists used an udder cell from a six-year-old white sheep to clone the sheep named Dolly.
Cell nucleus,Organelle,White sheep,Animal,Collected from,The cell nucleus collected from white sheep was then placed in the ovum.
Cell nucleus,Organelle,Ovum,Cell type,Placed in,The cell nucleus collected from white sheep was then placed in the ovum.
Nucleus,Organelle,Electric shock,Stimulus,Activated by,The nucleus was activated by electric shock.
Embryo,Organism stage,Ovum,Cell type,Developed from,"After the ovum had developed into an embryo, that embryo was implanted into a surrogate mother."
Embryo,Organism stage,Surrogate mother,Organism,Implanted into,"After the ovum had developed into an embryo, that embryo was implanted into a surrogate mother."
Rat,Animal,Cloning technology,Technology,Applied with,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rabbit,Animal,Cloning technology,Technology,Applied with,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Cow,Animal,Cloning technology,Technology,Applied with,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Pig,Animal,Cloning technology,Technology,Applied with,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Monkey,Animal,Cloning technology,Technology,Applied with,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rat,Animal,Rabbit,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rat,Animal,Cow,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rat,Animal,Pig,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rat,Animal,Monkey,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rabbit,Animal,Cow,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rabbit,Animal,Pig,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Rabbit,Animal,Monkey,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Cow,Animal,Pig,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Cow,Animal,Monkey,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Pig,Animal,Monkey,Animal,Cloned using,"Applying this cloning technology, rat, rabbit, cow, pig and even monkey were cloned."
Scientists,Profession,Human cloning,Biological process,Looking at,the scientists are now looking at human cloning.
Human cloning,Biological process,Scientists,Profession,Being looked at,the scientists are now looking at human cloning.
Human cloning,Biological process,Many countries,Geopolitical entity,Banned by law,"This process is no longer difficult, but meanwhile many countries have banned human cloning by making law."
Entire cloning,Process,Animal,Organism,Cloned,Social Effects of Cloning Entire cloning of an animal is called reproductive cloning.
Reproductive cloning,Process,Entire cloning,Process,Called,Social Effects of Cloning Entire cloning of an animal is called reproductive cloning.
Scientists,Profession,Human cloning,Biological process,Thinking about,"There is not much controversy regarding animal cloning, but, by this time, scientists have begun to think about human cloning."
Clone baby,Unknown,Character,Trait,Related to,"The questions of morality are as follows: First, when the clone baby will grow up, what will be the character and personality of that baby."
Clone baby,Unknown,Personality,Trait,Related to,"The questions of morality are as follows: First, when the clone baby will grow up, what will be the character and personality of that baby."
Morality,Concept,Clone baby,Unknown,Question of,"The questions of morality are as follows: First, when the clone baby will grow up, what will be the character and personality of that baby."
Clone baby,Unknown,Grow up,Biological process,Related to,"The questions of morality are as follows: First, when the clone baby will grow up, what will be the character and personality of that baby."
Scientists,Profession,Cloned baby,Object,Uncertain about,"Scientists are still not sure  Biotechnology 255 whether the cloned baby will be healthy, disabled or deformed."
Cloned baby,Object,Health,Characteristic,May have,"Scientists are still not sure  Biotechnology 255 whether the cloned baby will be healthy, disabled or deformed."
Cloned baby,Object,Disability,Characteristic,May have,"Scientists are still not sure  Biotechnology 255 whether the cloned baby will be healthy, disabled or deformed."
Cloned baby,Object,Deformity,Characteristic,May have,"Scientists are still not sure  Biotechnology 255 whether the cloned baby will be healthy, disabled or deformed."
Monster,Character,Arabian Nights,Book,Appears in,We know the story of the monster of Arabian Nights that could not be recaptured in the bottle after release.
Bottle,Object,Monster,Character,Contained,We know the story of the monster of Arabian Nights that could not be recaptured in the bottle after release.
Release,Action,Monster,Character,Caused by,We know the story of the monster of Arabian Nights that could not be recaptured in the bottle after release.
Biotechnology,Field of study,Mankind,Organism,For the welfare of,"So, our duty is to use this biotechnology for the welfare of mankind."
Scientists,Profession,Higher plants,Organism,Inventing,11.3 Use of Biotechnology for the Invention of Higher Plants and Animals Scientists are trying to invent higher animals using biotechnology and they have been successful.
Biotechnology,Technology,Higher plants,Organism,Used for invention,11.3 Use of Biotechnology for the Invention of Higher Plants and Animals Scientists are trying to invent higher animals using biotechnology and they have been successful.
Biotechnology,Technology,Higher animals,Organism,Used for invention,11.3 Use of Biotechnology for the Invention of Higher Plants and Animals Scientists are trying to invent higher animals using biotechnology and they have been successful.
Higher animals,Organism,Invention,Outcome,Result of biotechnology,11.3 Use of Biotechnology for the Invention of Higher Plants and Animals Scientists are trying to invent higher animals using biotechnology and they have been successful.
Higher plants,Organism,Invention,Outcome,Result of biotechnology,11.3 Use of Biotechnology for the Invention of Higher Plants and Animals Scientists are trying to invent higher animals using biotechnology and they have been successful.
Transgenic plants,Organism type,Animals,Organism type,Resulted in,It resulted in transgenic plants and animals.
Transgenesis,Biological process,Transgenic life,Living organism,Produces,The pro- cess of producing transgenic life is called trans genesis.
Transgenic lives,Product,Recombinant DNA,Technique,Applied using,"Applying recom- binant DNA and microinjection techniques, transgenic lives were invented."
Transgenic lives,Product,Microinjection,Technique,Applied using,"Applying recom- binant DNA and microinjection techniques, transgenic lives were invented."
Bacteria,Organism,Transgenic life,Genetic modification,Can be created from,It is possible to create transgenic life from bacteria to plant and many ani- mals.
Plant,Organism,Transgenic life,Genetic modification,Can be created from,It is possible to create transgenic life from bacteria to plant and many ani- mals.
Animals,Organism,Transgenic life,Genetic modification,Can be created from,It is possible to create transgenic life from bacteria to plant and many ani- mals.
Transgenic life,Concept,Possibility,Concept,Creates,"Thus, the transgenic life creates a new possibility."
Transgenic animal,Organism type,Gene,Genetic material,Transferred by,Transgenic animal: Gene can be transferred by genetic engineering.
Transgenic rat,Organism,Antibody,Protein,Capable of producing,"Thus, transgenic rat can be invented which is capable of producing antibody of man."
Transgenic rat,Organism,Man,Organism,Antibody of,"Thus, transgenic rat can be invented which is capable of producing antibody of man."
Transgenic cattle,Animal,Sheep,Animal,Produced,"Transgenic cattle, sheep, goat, pig, birds and fish have been produced."
Transgenic cattle,Animal,Goat,Animal,Produced,"Transgenic cattle, sheep, goat, pig, birds and fish have been produced."
Transgenic cattle,Animal,Pig,Animal,Produced,"Transgenic cattle, sheep, goat, pig, birds and fish have been produced."
Transgenic cattle,Animal,Birds,Animal,Produced,"Transgenic cattle, sheep, goat, pig, birds and fish have been produced."
Transgenic cattle,Animal,Fish,Animal,Produced,"Transgenic cattle, sheep, goat, pig, birds and fish have been produced."
Transgenic plant,Plant type,Gene,Genetic material,Transferred by,"Transgenic plant: When a gene of a plant cell is transferred by the genetic engineering process, that plant is called a transgenic plant."
Plant cell,Cell type,Gene,Genetic material,Contains,"Transgenic plant: When a gene of a plant cell is transferred by the genetic engineering process, that plant is called a transgenic plant."
Genetic engineering process,Process,Plant cell,Cell type,Involves transfer of gene,"Transgenic plant: When a gene of a plant cell is transferred by the genetic engineering process, that plant is called a transgenic plant."
Protoplast,Cell type,Plant cell,Cell type,Derived from,"By using recombinant DNA technique, a desired gene is inserted to the protoplasm of plant cell."
Recombinant DNA,Technique,Plant cell,Cell type,Inserted into,"By using recombinant DNA technique, a desired gene is inserted to the protoplasm of plant cell."
Desired gene,Gene,Protoplast,Cell type,Inserted to,"By using recombinant DNA technique, a desired gene is inserted to the protoplasm of plant cell."
Economically important plants,Plant type,Transgenic plant,Plant type,Transferred into,Economically important plants are transferred into transgenic plant.
Transgenic plant,Organism type,Cold,Environmental condition,Resist,"Transgenic plant can resist cold, salinity, drought, nitrogen and phytohormone deficiency."
Transgenic plant,Organism type,Salinity,Environmental condition,Resist,"Transgenic plant can resist cold, salinity, drought, nitrogen and phytohormone deficiency."
Transgenic plant,Organism type,Drought,Environmental condition,Resist,"Transgenic plant can resist cold, salinity, drought, nitrogen and phytohormone deficiency."
Transgenic plant,Organism type,Nitrogen,Environmental condition,Resist,"Transgenic plant can resist cold, salinity, drought, nitrogen and phytohormone deficiency."
Transgenic plant,Organism type,Phytohormone deficiency,Environmental condition,Resist,"Transgenic plant can resist cold, salinity, drought, nitrogen and phytohormone deficiency."
60 transgenic,Number,256 Science plants,Plant type,Created successfully,So far 60 transgenic  256 Science plants have been created successfully.
Tomato,Fruit,Peel,Plant tissue,Part of,The peel of tomato does not become soft as they are made transgenic tomato.
Transgenic tomato,Genetically modified organism,Tomato,Fruit,Made from,The peel of tomato does not become soft as they are made transgenic tomato.
Softening,Physical change,Peel,Plant tissue,Prevented in,The peel of tomato does not become soft as they are made transgenic tomato.
11.3.1,Section,Biotechnology,Technology,Uses,11.3.1 Use of Biotechnology in Agricultural Development Food is one of the basic needs of man.
Agricultural development,Field of study,Biotechnology,Technology,Applied in,11.3.1 Use of Biotechnology in Agricultural Development Food is one of the basic needs of man.
Food,Commodity,Man,Organism,Needed by,11.3.1 Use of Biotechnology in Agricultural Development Food is one of the basic needs of man.
Land,Physical resource,Population,Demographic,Related to,Land is limited but population is growing.
Biotechnology,Field of study,Battle,Event,Related to,Biotech- nology is a tool to win in this battle.
Growing tips,Plant part,Tissue culture,Process,Involved in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Root,Plant part,Tissue culture,Process,Involved in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Stem,Plant part,Tissue culture,Process,Involved in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Leaf,Plant part,Tissue culture,Process,Involved in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Germinated seedling,Plant part,Tissue culture,Process,Involved in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Tissue culture,Process,Controlled environment,Environment type,Performed in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Tissue culture,Process,Culture medium,Medium type,Used in,"Tissue culture: In this process the growing tips of plant that is root, stem, leaf and different parts of germinated seedling are cultured in a controlled environment in a culture medium."
Seedlings,Plant structure,Growing parts,Plant structure,Derived from,Many seedlings are grown from these growing parts in the culture media.
Growing parts,Plant structure,Culture media,Growing environment,Grown in,Many seedlings are grown from these growing parts in the culture media.
Seedlings,Plant stage,Plants,Plant type,Develop into,Each of the seedlings then turns into a plant in suitable environment.
Suitable environment,Environmental condition,Seedlings,Plant stage,Required for development,Each of the seedlings then turns into a plant in suitable environment.
Hundreds of thousands,Quantity,Seedlings,Plant,Desired,In limited space and in controlled environment hundreds of thousands of desired seedlings are grown commercially using this process.
Seedlings,Plant,Process,Biological process,Grown using,In limited space and in controlled environment hundreds of thousands of desired seedlings are grown commercially using this process.
Limited space,Constraint,Process,Biological process,Grown in,In limited space and in controlled environment hundreds of thousands of desired seedlings are grown commercially using this process.
Controlled environment,Constraint,Process,Biological process,Grown in,In limited space and in controlled environment hundreds of thousands of desired seedlings are grown commercially using this process.
Commercially,Industry,Process,Biological process,Grown for,In limited space and in controlled environment hundreds of thousands of desired seedlings are grown commercially using this process.
Plant and animal product,Product,Structure,Characteristic,Improved by,"For qualitative improvement: The structure colour, taste, nutrient etc of plant and animal product has been improved by using biotechnology."
Biotechnology,Technology,Plant and animal product,Product,Used for improving,"For qualitative improvement: The structure colour, taste, nutrient etc of plant and animal product has been improved by using biotechnology."
Sulfur amino acid producing gene,Gene,Sunflower,Plant species,Source of,sulfur amino acid producing gene of sunflower is transferred to glover grass by recombinant DNA method.
Glover grass,Plant species,Recombinant DNA,Method,Recipient of,sulfur amino acid producing gene of sunflower is transferred to glover grass by recombinant DNA method.
Sulfur amino acid producing gene,Gene,Recombinant DNA,Method,Transferred by,sulfur amino acid producing gene of sunflower is transferred to glover grass by recombinant DNA method.
Australian sheep,Animal,Grass,Plant,Eat,When the Australian sheep eat this grass their hair become high quality hair automatically.
Grass,Plant,Hair,Animal product,Causes change in quality,When the Australian sheep eat this grass their hair become high quality hair automatically.
Scientists,Profession,Sweden,Country,Employed in,Invention of super rice: The scientists of Sweden have invented rice called super rice or golden rice.
Invention,Discovery,Super rice,Type of rice,Invented,Invention of super rice: The scientists of Sweden have invented rice called super rice or golden rice.
Super rice,Type of rice,Golden rice,Type of rice,Also known as,Invention of super rice: The scientists of Sweden have invented rice called super rice or golden rice.
