entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Litmus solution,Indicator,Purple dye,Dye,Extracted from,"Litmus solution is a purple dye, which is extracted from lichen, a plant belonging to the division Thallophyta, and is commonly used as an indicator."
Purple dye,Dye,Lichen,Plant,Belongs to,"Litmus solution is a purple dye, which is extracted from lichen, a plant belonging to the division Thallophyta, and is commonly used as an indicator."
Lichen,Plant,Thallophyta,Division,Belongs to,"Litmus solution is a purple dye, which is extracted from lichen, a plant belonging to the division Thallophyta, and is commonly used as an indicator."
Thallophyta,Division,Not Applicable,Not Applicable,Not Applicable,"Litmus solution is a purple dye, which is extracted from lichen, a plant belonging to the division Thallophyta, and is commonly used as an indicator."
Litmus solution,Indicator,Not Applicable,Not Applicable,Not Applicable,"Litmus solution is a purple dye, which is extracted from lichen, a plant belonging to the division Thallophyta, and is commonly used as an indicator."
Litmus solution,Chemical substance,Colour,Physical property,Changes with,"When the litmus solution is neither acidic nor basic, its colour is purple."
Litmus solution,Chemical substance,Acidic solution,Chemical property,Reacts with,"When the litmus solution is neither acidic nor basic, its colour is purple."
Litmus solution,Chemical substance,Basic solution,Chemical property,Reacts with,"When the litmus solution is neither acidic nor basic, its colour is purple."
Litmus solution,Chemical substance,Purple,Physical property,Colour of when neither acidic nor basic,"When the litmus solution is neither acidic nor basic, its colour is purple."
Red cabbage leaves,Natural material,Acid or base,Solution property,Indicates presence of,"There are many other natural materials like red cabbage leaves, turmeric, coloured petals of some flowers such as Hydrangea, Petunia and Geranium, which indicate the presence of acid or base in a solution."
Turmeric,Natural material,Acid or base,Solution property,Indicates presence of,"There are many other natural materials like red cabbage leaves, turmeric, coloured petals of some flowers such as Hydrangea, Petunia and Geranium, which indicate the presence of acid or base in a solution."
"Coloured petals of some flowers such as Hydrangea, Petunia and Geranium",Natural material,Acid or base,Solution property,Indicates presence of,"There are many other natural materials like red cabbage leaves, turmeric, coloured petals of some flowers such as Hydrangea, Petunia and Geranium, which indicate the presence of acid or base in a solution."
Substance,Unknown,Indicators,Chemical,Used to determine,Rationalised 2023-24  Science 18 2.1 2.1 2.1 2.1 2.1 UNDERST UNDERST UNDERST UNDERST UNDERSTANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMICAL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES 2.1.1 Acids and Bases in the Laboratory Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 These indicators tell us whether a substance is acidic or basic by change in colour.
Acidic substance,Type of substance,Indicators,Chemical,Used to determine,Rationalised 2023-24  Science 18 2.1 2.1 2.1 2.1 2.1 UNDERST UNDERST UNDERST UNDERST UNDERSTANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMICAL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES 2.1.1 Acids and Bases in the Laboratory Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 These indicators tell us whether a substance is acidic or basic by change in colour.
Basic substance,Type of substance,Indicators,Chemical,Used to determine,Rationalised 2023-24  Science 18 2.1 2.1 2.1 2.1 2.1 UNDERST UNDERST UNDERST UNDERST UNDERSTANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMICAL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES 2.1.1 Acids and Bases in the Laboratory Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 These indicators tell us whether a substance is acidic or basic by change in colour.
Change in color,Physical property,Indicators,Chemical,Result of determining acidity or basicity,Rationalised 2023-24  Science 18 2.1 2.1 2.1 2.1 2.1 UNDERST UNDERST UNDERST UNDERST UNDERSTANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMIC ANDING THE CHEMICAL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF AL PROPERTIES OF ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES ACIDS AND BASES 2.1.1 Acids and Bases in the Laboratory Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 Activity 2.1 These indicators tell us whether a substance is acidic or basic by change in colour.
Substances,Chemical compound,Odour,Physical property,Changes in acidic or basic media,There are some substances whose odour changes in acidic or basic media.
Hydrochloric acid,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Sulphuric acid,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Nitric acid,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Acetic acid,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Sodium hydroxide,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Calcium hydroxide,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Potassium hydroxide,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Magnesium hydroxide,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Ammonium hydroxide,Chemical compound,Science laboratory,Location,Collected from,"� Collect the following solutions from the science laboratory– hydrochloric acid (HCl),  sulphuric acid (H2SO4), nitric acid (HNO3), acetic acid (CH3COOH), sodium hydroxide (NaOH), calcium hydroxide [Ca(OH)2], potassium hydroxide (KOH), magnesium hydroxide [Mg(OH)2], and ammonium hydroxide (NH4OH)."
Watch-glass,Laboratory equipment,Solutions,Chemical substance,Contain,� Put a drop of each of the above solutions on a watch-glass one by one and test with a drop of the indicators shown in Table 2.1.
Solutions,Chemical substance,Indicators,Chemical substance,Tested with,� Put a drop of each of the above solutions on a watch-glass one by one and test with a drop of the indicators shown in Table 2.1.
Indicators,Chemical substance,Table 2.1,Reference,Shown in,� Put a drop of each of the above solutions on a watch-glass one by one and test with a drop of the indicators shown in Table 2.1.
Bag,Object,Fridge,Object,Located in,Tie up the bag tightly and leave overnight in the fridge.
Tie,Action,Bag,Object,Contains,Tie up the bag tightly and leave overnight in the fridge.
Surface,Physical object,Strips,Physical object,On,� Keep them on a clean surface and put a few drops of dilute HCl solution on one strip and a few drops of dilute NaOH solution on the other.
Dilute HCl solution,Chemical solution,Strips,Physical object,On,� Keep them on a clean surface and put a few drops of dilute HCl solution on one strip and a few drops of dilute NaOH solution on the other.
Dilute NaOH solution,Chemical solution,Strips,Physical object,On,� Keep them on a clean surface and put a few drops of dilute HCl solution on one strip and a few drops of dilute NaOH solution on the other.
Cloth strips,Object,Water,Object,Rinsed with,� Rinse both cloth strips with water and again check their odour.
Cloth strips,Object,Odour,Property,Checked for,� Rinse both cloth strips with water and again check their odour.
Water,Object,Cloth strips,Object,Rinsed with,� Rinse both cloth strips with water and again check their odour.
Odour,Property,Cloth strips,Object,Checked for,� Rinse both cloth strips with water and again check their odour.
Vanilla essence,Substance,Odour,Characteristic,Has,� Now take some dilute vanilla essence and clove oil and check their odour.
Clove oil,Substance,Odour,Characteristic,Has,� Now take some dilute vanilla essence and clove oil and check their odour.
Dilute HCl solution,Chemical compound,Test tube,Container,in,� Take some dilute HCl solution in one test tube and dilute NaOH solution in another.
Dilute NaOH solution,Chemical compound,Another,Pronoun,in,� Take some dilute HCl solution in one test tube and dilute NaOH solution in another.
Clove oil,Chemical compound,Odour,Physical property,Change with,"� Similarly, test the change in the odour of clove oil with dilute HCl and dilute NaOH solutions and record your observations."
Dilute HCl,Chemical solution,Clove oil,Chemical compound,React with,"� Similarly, test the change in the odour of clove oil with dilute HCl and dilute NaOH solutions and record your observations."
Dilute NaOH,Chemical solution,Clove oil,Chemical compound,React with,"� Similarly, test the change in the odour of clove oil with dilute HCl and dilute NaOH solutions and record your observations."
Observations,Data type,Clove oil,Chemical compound,Recorded for,"� Similarly, test the change in the odour of clove oil with dilute HCl and dilute NaOH solutions and record your observations."
Fig. 2.1,Figure,Apparatus,Equipment,Shown in,� Set the apparatus as shown in Fig. 2.1.
Dilute sulphuric acid,Chemical compound,Test tube,Container,Contains,� Take about 5 mL of dilute sulphuric acid in a test tube and add a few pieces of zinc granules to it.
Zinc granules,Chemical compound,Dilute sulphuric acid,Chemical compound,Added to,� Take about 5 mL of dilute sulphuric acid in a test tube and add a few pieces of zinc granules to it.
Gas,Substance,Soap solution,Mixture,Passing through,� Pass the gas being evolved through the soap solution.
Gas filled bubble,Object,Burning candle,Object,Near,� Take a burning candle near a gas filled bubble.
Zinc granules,Metal,Sulphuric acid,Acid,React with,Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Reaction of zinc granules with dilute sulphuric acid and testing hydrogen gas by burning Rationalised 2023-24  Science 20 Note that the metal in the above reactions displaces hydrogen atoms from the acids as hydrogen gas and forms a compound called a salt.
Zinc granules,Metal,Hydrogen gas,Gas,Produces,Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Reaction of zinc granules with dilute sulphuric acid and testing hydrogen gas by burning Rationalised 2023-24  Science 20 Note that the metal in the above reactions displaces hydrogen atoms from the acids as hydrogen gas and forms a compound called a salt.
Zinc granules,Metal,Salt compound,Compound,Forms with,Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Reaction of zinc granules with dilute sulphuric acid and testing hydrogen gas by burning Rationalised 2023-24  Science 20 Note that the metal in the above reactions displaces hydrogen atoms from the acids as hydrogen gas and forms a compound called a salt.
Sulphuric acid,Acid,Hydrogen atoms,Atom,Displaces from,Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Figure 2.1 Reaction of zinc granules with dilute sulphuric acid and testing hydrogen gas by burning Rationalised 2023-24  Science 20 Note that the metal in the above reactions displaces hydrogen atoms from the acids as hydrogen gas and forms a compound called a salt.
NaOH,Chemical compound,Zn,Chemical compound,Reactants of,2NaOH(aq) + Zn(s) → Na2ZnO2(s) + H2(g) (Sodium zincate) You find again that hydrogen is formed in the reaction.
H2,Chemical compound,Na2ZnO2,Chemical compound,Product of,2NaOH(aq) + Zn(s) → Na2ZnO2(s) + H2(g) (Sodium zincate) You find again that hydrogen is formed in the reaction.
Reactions,Biological process,Metals,Element,Involves,"However, such reactions are not possible with all metals."
Metal Carbonates,Compound,Acids,Compound,React with,2.1.3 How do Metal Carbonates and Metal Hydrogencarbonates React with Acids?
Metal Hydrogencarbonates,Compound,Acids,Compound,React with,2.1.3 How do Metal Carbonates and Metal Hydrogencarbonates React with Acids?
Test tubes,Object,A,Label,Labeled as,"Activity 2.5 Activity 2.5 Activity 2.5 Activity 2.5 Activity 2.5 � Take two test tubes, label them as A and B."
Test tubes,Object,B,Label,Labeled as,"Activity 2.5 Activity 2.5 Activity 2.5 Activity 2.5 Activity 2.5 � Take two test tubes, label them as A and B."
Sodium carbonate,Compound,Test tube A,Container,Measured in,� Take about 0.5 g of sodium carbonate (Na2CO3) in test tube A and about 0.5 g of sodium hydrogencarbonate (NaHCO3) in test tube B.
Sodium hydrogencarbonate,Compound,Test tube B,Container,Measured in,� Take about 0.5 g of sodium carbonate (Na2CO3) in test tube A and about 0.5 g of sodium hydrogencarbonate (NaHCO3) in test tube B.
test tubes,Laboratory equipment,HCl,Chemical compound,Added to,� Add about 2 mL of dilute HCl to both the test tubes.
Gas,Product,Lime water,Solution,Pass through,� Pass the gas produced in each case through lime water (calcium hydroxide solution) as shown in Fig. 2.2 and record your observations.
Calcium hydroxide solution,Solution,Gas,Product,Pass through,� Pass the gas produced in each case through lime water (calcium hydroxide solution) as shown in Fig. 2.2 and record your observations.
Phenolphthalein,Indicator,Acid,Chemical compound,Reacted with,� Why did the colour of phenolphthalein change after the addition of an acid?
Color,Physical property,Phenolphthalein,Indicator,Changed after addition of,� Why did the colour of phenolphthalein change after the addition of an acid?
CaCO,Compound,Ca(HCO3)2,Compound,Reactant,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
H2O,Compound,Ca(HCO3)2,Compound,Reactant,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
CO2,Compound,Ca(HCO3)2,Compound,Reactant,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
Limestone,Rock type,Calcium carbonate,Compound,Form of,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
Chalk,Rock type,Calcium carbonate,Compound,Form of,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
Marble,Rock type,Calcium carbonate,Compound,Form of,"On passing excess carbon dioxide the following reaction takes place: CaCO s Ca(HCO aq 3 3 ( ) ) ( ) + H O(l)+ CO (g) → 2 2 2 (Soluble in water) Limestone, chalk and marble are different forms of calcium carbonate."
All metal carbonates,Compound,Acids,Compound,React with,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
All metal hydrogencarbonates,Compound,Acids,Compound,React with,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal carbonates,Compound,Corresponding salt,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal hydrogencarbonates,Compound,Corresponding salt,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal carbonates,Compound,Carbon dioxide,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal hydrogencarbonates,Compound,Carbon dioxide,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal carbonates,Compound,Water,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
Metal hydrogencarbonates,Compound,Water,Compound,Produce,"All metal carbonates and hydrogencarbonates react with acids to give a corresponding salt, carbon dioxide and water."
NaOH(aq),Chemical compound,HCl(aq),Chemical compound,React with,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
NaCl(aq),Chemical compound,H2O(l),Chemical compound,Produced by,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Acid,Chemical compound,Base,Chemical compound,React with,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Salt,Chemical compound,Water,Chemical compound,Produced by,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Neutralisation reaction,Chemical reaction,Acid,Chemical compound,Involved in,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Neutralisation reaction,Chemical reaction,Base,Chemical compound,Involved in,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Neutralisation reaction,Chemical reaction,Salt,Chemical compound,Produced by,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Neutralisation reaction,Chemical reaction,Water,Chemical compound,Produced by,The reaction taking place is written as – NaOH(aq) + HCl(aq) → NaCl(aq) + H2O(l) The reaction between an acid and a base to give a salt and water is known as a neutralisation reaction.
Copper oxide,Metallic oxide,Hydrochloric acid,Acid,React with,"In general, a neutralisation reaction can be written as – Base + Acid → Salt + Water 2.1.5 Reaction of Metallic Oxides with Acids Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 � Take a small amount of copper oxide in a beaker and add dilute hydrochloric acid slowly while stirring."
Base,Chemical compound,Acid,Chemical compound,React to form,"In general, a neutralisation reaction can be written as – Base + Acid → Salt + Water 2.1.5 Reaction of Metallic Oxides with Acids Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 � Take a small amount of copper oxide in a beaker and add dilute hydrochloric acid slowly while stirring."
Salt,Chemical compound,Neutralisation product,Chemical compound,Formed in,"In general, a neutralisation reaction can be written as – Base + Acid → Salt + Water 2.1.5 Reaction of Metallic Oxides with Acids Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 � Take a small amount of copper oxide in a beaker and add dilute hydrochloric acid slowly while stirring."
Water,Chemical compound,Neutralisation product,Chemical compound,Formed in,"In general, a neutralisation reaction can be written as – Base + Acid → Salt + Water 2.1.5 Reaction of Metallic Oxides with Acids Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 Activity 2.7 � Take a small amount of copper oxide in a beaker and add dilute hydrochloric acid slowly while stirring."
Solution,Chemical substance,Colour,Physical property,Changes to,You will notice that the colour of the solution becomes blue-green and the copper oxide dissolves.
Copper oxide,Chemical substance,Solution,Chemical substance,Dissolves in,You will notice that the colour of the solution becomes blue-green and the copper oxide dissolves.
Solution,Chemical substance,Blue-green colour,Color,Due to formation of,The blue-green colour of the solution is due to the formation of copper(II) chloride in the reaction.
Copper(II) chloride,Chemical compound,Solution,Chemical substance,Formed in reaction,The blue-green colour of the solution is due to the formation of copper(II) chloride in the reaction.
Metal oxide,Compound,Acid,Compound,React with,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Salt,Compound,Water,Compound,Produced by,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Metal carbonate,Compound,Acid,Compound,React with,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Metal hydrogencarbonate,Compound,Acid,Compound,React with,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Salt,Compound,Carbon dioxide,Compound,Produced by,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Water,Compound,Carbon dioxide,Compound,Produced by,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Acids,Chemical compound,Bases,Chemical compound,React with each other,The general reaction between a metal oxide and an acid can be written as – Metal oxide + Acid → Salt + Water Metal carbonate/Metal hydrogencarbonate + Acid → Salt + Carbon dioxide + Water 2.1.4 How do Acids and Bases React with each other?
Carbon dioxide,Non-metallic oxide,Calcium hydroxide,Base,React with,2.1.6 Reaction of a Non-metallic Oxide with Base You saw the reaction between carbon dioxide and calcium hydroxide (lime water) in Activity 2.5.
Metal compound A,Chemical compound,Dilute hydrochloric acid,Chemical compound,React with,Metal compound A reacts with dilute hydrochloric acid to produce effervescence.
Metal compound A,Chemical compound,Effervescence,Physical phenomenon,Produces,Metal compound A reacts with dilute hydrochloric acid to produce effervescence.
Gas,Substance,Burning candle,Object,Extinguishes,The gas evolved extinguishes a burning candle.
Acids,Chemical compound,Chemical properties,Chemical property,Have,In Section 2.1 we have seen that all acids have similar chemical properties.
Acids,Chemical compound,Hydrogen gas,Chemical compound,Generated by,"We saw in Activity 2.3 that all acids generate hydrogen gas on reacting with metals, so hydrogen seems to be common to all acids."
Metals,Chemical compound,Acids,Chemical compound,React with,"We saw in Activity 2.3 that all acids generate hydrogen gas on reacting with metals, so hydrogen seems to be common to all acids."
Compounds,Chemical entity,Hydrogen,Chemical entity,Contains,Let us perform an Activity to investigate whether all compounds containing hydrogen are acidic.
Hydrogen,Chemical entity,Acidic,Chemical property,May be,Let us perform an Activity to investigate whether all compounds containing hydrogen are acidic.
Glucose,Compound,Solution,Solution type,Present in,"Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 � Take solutions of glucose, alcohol, hydrochloric acid, sulphuric acid, etc."
Alcohol,Compound,Solution,Solution type,Present in,"Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 � Take solutions of glucose, alcohol, hydrochloric acid, sulphuric acid, etc."
Hydrochloric acid,Compound,Solution,Solution type,Present in,"Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 � Take solutions of glucose, alcohol, hydrochloric acid, sulphuric acid, etc."
Sulphuric acid,Compound,Solution,Solution type,Present in,"Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 Activity 2.8 � Take solutions of glucose, alcohol, hydrochloric acid, sulphuric acid, etc."
Nails,Object,Terminals,Object,Connected to,"� Connect the nails to the two terminals of a 6 volt battery through a bulb and a switch, as shown in Fig. 2.3."
6 volt battery,Object,Terminals,Object,Connected to,"� Connect the nails to the two terminals of a 6 volt battery through a bulb and a switch, as shown in Fig. 2.3."
Bulb,Object,Terminals,Object,Connected to,"� Connect the nails to the two terminals of a 6 volt battery through a bulb and a switch, as shown in Fig. 2.3."
Switch,Object,Terminals,Object,Connected to,"� Connect the nails to the two terminals of a 6 volt battery through a bulb and a switch, as shown in Fig. 2.3."
Fig. 2.3,Object,Terminals,Object,Shown in,"� Connect the nails to the two terminals of a 6 volt battery through a bulb and a switch, as shown in Fig. 2.3."
Glucose,Compound,Experiment,Procedure,Used in,� Repeat the experiment separately with glucose and alcohol solutions.
Alcohol,Compound,Experiment,Procedure,Used in,� Repeat the experiment separately with glucose and alcohol solutions.
Experiment,Procedure,Glucose,Compound,Used with,� Repeat the experiment separately with glucose and alcohol solutions.
Experiment,Procedure,Alcohol,Compound,Used with,� Repeat the experiment separately with glucose and alcohol solutions.
Acid solution,Solution,Water,Chemical compound,Mixed with,"Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Acid solution in water conducts electricity Rationalised 2023-24  Acids, Bases and Salts 23 The bulb will start glowing in the case of acids, as shown in Fig. 2.3."
Electricity,Physical phenomenon,Acid solution,Solution,Conducts,"Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Acid solution in water conducts electricity Rationalised 2023-24  Acids, Bases and Salts 23 The bulb will start glowing in the case of acids, as shown in Fig. 2.3."
Acids,Chemical compound,Bulb,Device,Causes to glow,"Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Acid solution in water conducts electricity Rationalised 2023-24  Acids, Bases and Salts 23 The bulb will start glowing in the case of acids, as shown in Fig. 2.3."
Bulb,Device,Acids,Chemical compound,Glow due to,"Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Figure 2.3 Acid solution in water conducts electricity Rationalised 2023-24  Acids, Bases and Salts 23 The bulb will start glowing in the case of acids, as shown in Fig. 2.3."
Glucose,Compound,Electricity,Physical property,Does not conduct,But you will observe that glucose and alcohol solutions do not conduct electricity.
Alcohol solutions,Solution,Electricity,Physical property,Do not conduct,But you will observe that glucose and alcohol solutions do not conduct electricity.
Bulb,Device,Electric current,Physical quantity,Flow through,Glowing of the bulb indicates that there is a flow of electric current through the solution.
Solution,Mixture,Electric current,Physical quantity,Flow through,Glowing of the bulb indicates that there is a flow of electric current through the solution.
Electric current,Physical quantity,Acidic solution,Chemical solution,Carried through,The electric current is carried through the acidic solution by ions.
Ions,Particle,Acidic solution,Chemical solution,Present in,The electric current is carried through the acidic solution by ions.
H+ ion,Cation,Acids,Chemical compound,Contained in,"Acids contain H+ ion as cation and anion such as Cl– in HCl, NO3 – in HNO3, SO2– 4 in H2SO4, CH3COO– in CH3COOH."
Cl–,Anion,HCl,Chemical compound,Contained in,"Acids contain H+ ion as cation and anion such as Cl– in HCl, NO3 – in HNO3, SO2– 4 in H2SO4, CH3COO– in CH3COOH."
NO3 –,Anion,HNO3,Chemical compound,Contained in,"Acids contain H+ ion as cation and anion such as Cl– in HCl, NO3 – in HNO3, SO2– 4 in H2SO4, CH3COO– in CH3COOH."
