entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Chlorophyll-containing partner,Alga,Lichens,Organism,Live together,"In organisms called lichens, a chlorophyll-containing partner, which is an alga, and a fungus live together."
Fungus,Fungus,Lichens,Organism,Live together,"In organisms called lichens, a chlorophyll-containing partner, which is an alga, and a fungus live together."
Fungus,Organism,Alga,Organism,"Provides shelter, water and minerals to","The fungus provides shelter, water and minerals to the alga and, in return, the alga prepares and provides food to the fungus."
Alga,Organism,Fungus,Organism,Prepares and provides food to,"The fungus provides shelter, water and minerals to the alga and, in return, the alga prepares and provides food to the fungus."
Green plants,Organism,Food,Product,Synthesise by, Green plants synthesise food for themselves by the process of photosynthesis.
Photosynthesis,Biological process,Green plants,Organism,Process occurs in, Green plants synthesise food for themselves by the process of photosynthesis.
Cuscuta,Plant,Parasites,Organism,Is a, Plants like Cuscuta are parasites.
Plants,Organism,Carbon dioxide,Chemical substance,Used for synthesis of food," Plants use simple chemical substances like carbon dioxide, water and minerals for the synthesis of food."
Plants,Organism,Water,Chemical substance,Used for synthesis of food," Plants use simple chemical substances like carbon dioxide, water and minerals for the synthesis of food."
Plants,Organism,Minerals,Chemical substance,Used for synthesis of food," Plants use simple chemical substances like carbon dioxide, water and minerals for the synthesis of food."
Synthesis of food,Biological process,Plants,Organism,Occurs in," Plants use simple chemical substances like carbon dioxide, water and minerals for the synthesis of food."
Chlorophyll,Molecule,Photosynthesis,Biological process,Essential requirement," Chlorophyll, water, carbon dioxide and sunlight are the essential requirements for photosynthesis."
Water,Molecule,Photosynthesis,Biological process,Essential requirement," Chlorophyll, water, carbon dioxide and sunlight are the essential requirements for photosynthesis."
Carbon dioxide,Molecule,Photosynthesis,Biological process,Essential requirement," Chlorophyll, water, carbon dioxide and sunlight are the essential requirements for photosynthesis."
Sunlight,Energy source,Photosynthesis,Biological process,Essential requirement," Chlorophyll, water, carbon dioxide and sunlight are the essential requirements for photosynthesis."
Carbohydrates,Chemical substance,Photosynthesis,Biological process,Product of, Complex chemical substances such as carbohydrates are the products of photosynthesis.
Solar energy,Physical phenomenon,Chlorophylls,Pigment,Absorbed by, Solar energy is absorbed by the chlorophylls present in leaves/plants.
Leaves,Plant part,Chlorophylls,Pigment,Present in, Solar energy is absorbed by the chlorophylls present in leaves/plants.
Plants,Organism,Leaves,Plant part,Part of, Solar energy is absorbed by the chlorophylls present in leaves/plants.
Oxygen,Element,Photosynthesis,Biological process,Produced during, Oxygen is produced during photosynthesis.
Oxygen,Element,Living organisms,Organism type,Utilized by, Oxygen released in photosynthesis is utilised by living organisms for their survival.
Photosynthesis,Biological process,Living organisms,Organism type,Source of oxygen, Oxygen released in photosynthesis is utilised by living organisms for their survival.
Fungi,Organism,Dead and decaying matter,Food source,Derive nutrition from, Many fungi derive nutrition from dead and decaying matter.
They,Pronoun,Saprotrophs,Organism,Are,They are saprotrophs.
Plants,Organism type,Heterotrophs,Organism type,Not dependent, A few plants and all animals are dependent on others for their nutrition and are called heterotrophs.
Animals,Organism type,Heterotrophs,Organism type,Dependent on, A few plants and all animals are dependent on others for their nutrition and are called heterotrophs.
Nutrition,Concept,Heterotrophs,Organism type,Dependent on, A few plants and all animals are dependent on others for their nutrition and are called heterotrophs.
Pulses,Food item,Leguminous plants,Plant type,Obtained from,Most of the pulses (dals) are obtained from leguminous plants.
Plants,Organism type,Autotrophs,Organism type,Most of are,In this chapter you learnt that most of the plants are autotrophs.
Plants,Organism type,Parasitic plants,Organism type,Some are,Only a few plants are parasitic or saprotrophic.
Plants,Organism type,Saprotrophic plants,Organism type,Some are,Only a few plants are parasitic or saprotrophic.
Animals,Organism type,Heterotrophs,Category,Categorized as,All animals  are categorised as heterotrophs since they depend on plants and other animals for food.
Plants,Organism type,Food,Resource,Depended on by animals,All animals  are categorised as heterotrophs since they depend on plants and other animals for food.
Animals,Organism type,Food,Resource,Depended on by animals,All animals  are categorised as heterotrophs since they depend on plants and other animals for food.
Insectivorous plants,Plant type,Partial heterotrophs,Nutrition type,Are,Can we say that the insectivorous plants are partial heterotrophs?
Parasite,Organism type,Host,Organism type,Feeds on,Distinguish between a parasite and a saprotroph.
Saprotroph,Organism type,Dead organic matter,Substrate type,Feeds on,Distinguish between a parasite and a saprotroph.
Pigment,Substance,Photosynthesis,Biological process,Involved in,(c) In photosynthesis solar energy is absorbed by the pigment called ___________.
Pores,Structure,Leaves,Plant part,Located in/On,(iii) The pores through which leaves exchange gases.
Gases,Substance,Leaves,Plant part,Exchanged through,(iii) The pores through which leaves exchange gases.
(a) Cuscuta,Plant genus,Parasite,Organism type,Example of,Tick the correct answer: (a) Cuscuta is an example of: (i) autotroph (ii) parasite (iii) saprotroph (iv) host (b) The plant which traps and feeds on insects is: (i) Cuscuta (ii) china rose (iv) pitcher plant (iv) rose 9.
(b) Pitcher plant,Plant species,Insects,Organism type,Feeds on,Tick the correct answer: (a) Cuscuta is an example of: (i) autotroph (ii) parasite (iii) saprotroph (iv) host (b) The plant which traps and feeds on insects is: (i) Cuscuta (ii) china rose (iv) pitcher plant (iv) rose 9.
Leaves,Plant part,Atmosphere,Environment,Absorbs carbon dioxide.,Choose the correct option from the following: Plants take carbon dioxide from the atmosphere mainly through their: (i) roots (ii) stem (iii) flowers (iv) leaves 13.
Farmers,Occupation,Fruits,Crop,Grow,Why do farmers grow many fruits and vegetable crops inside large green houses?
Farmers,Occupation,Vegetable crops,Crop,Grow,Why do farmers grow many fruits and vegetable crops inside large green houses?
Green houses,Structure,Fruits,Crop,Grown inside,Why do farmers grow many fruits and vegetable crops inside large green houses?
Green houses,Structure,Vegetable crops,Crop,Grown inside,Why do farmers grow many fruits and vegetable crops inside large green houses?
Leaves,Plant organ,Papers,Material,Covered with,Cover a part of two leaves with these papers and secure them with paper clips (Fig. 1.9).
Leaves,Plant organ,Paper clips,Material,Secured with,Cover a part of two leaves with these papers and secure them with paper clips (Fig. 1.9).
Papers,Material,Leaves,Plant organ,Covered on,Cover a part of two leaves with these papers and secure them with paper clips (Fig. 1.9).
Paper clips,Material,Leaves,Plant organ,Secured on,Cover a part of two leaves with these papers and secure them with paper clips (Fig. 1.9).
Plant,Organism,Sunlight,Environmental factor,Requires,Keep the plant in sunlight for 2–5 days.
Leaf,Plant organ,Covered portions,Area,Different color from,Observe the difference in the colour of the covered and the uncovered portions on the leaf.
Leaf,Plant organ,Uncovered portions,Area,Different color from,Observe the difference in the colour of the covered and the uncovered portions on the leaf.
Leaf,Plant part,Iodine,Chemical,Test performed with,Perform iodine test on this leaf.
Strip,Object,Covered part,Object,Removed from,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Exposed part,Object,Sunlight,Environmental factor,Exposed to,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Sunlight,Environmental factor,Exposed part,Object,Exposure source,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Iodine test,Chemical test,Covered part,Object,Tested on,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Iodine test,Chemical test,Exposed part,Object,Tested on,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Time,Duration,Sunlight,Environmental factor,Duration of exposure,Remove the strip and expose the covered part to the sunlight for 2–3 days and do the iodine test again.
Green house,Building type,Place,Location,Near,Visit a green house if there is one near your place.
Sweet potato,Plant,Water,Liquid,Growing in,Try growing a sweet potato just in water.
Chloroplasts,Organelle,Plant cells,Cell type,Located in,You can read more on the following website: www.phschool.com/science/biology_place/biocoach/photosynth/ overview.htm Fig. 1.9  Experiment to test the occurrence of photosynthesis Did you know?
Thylakoids,Membrane,Chloroplasts,Organelle,within,You can read more on the following website: www.phschool.com/science/biology_place/biocoach/photosynth/ overview.htm Fig. 1.9  Experiment to test the occurrence of photosynthesis Did you know?
Photosynthesis,Biological process,Chloroplasts,Organelle,Occurs in,You can read more on the following website: www.phschool.com/science/biology_place/biocoach/photosynth/ overview.htm Fig. 1.9  Experiment to test the occurrence of photosynthesis Did you know?
Light-dependent reactions,Biological process,Thylakoids,Membrane,Occur in,You can read more on the following website: www.phschool.com/science/biology_place/biocoach/photosynth/ overview.htm Fig. 1.9  Experiment to test the occurrence of photosynthesis Did you know?
Plants,Organism,Leaves,Plant part,Grows in,Light is so important to plants that their leaves grow in many patterns so as to absorb maximum sunlight.
Leaves,Plant part,Patterns,Characteristic,Grow in,Light is so important to plants that their leaves grow in many patterns so as to absorb maximum sunlight.
Patterns,Characteristic,Plants,Organism,Related to,Light is so important to plants that their leaves grow in many patterns so as to absorb maximum sunlight.
Leaves,Plant part,Sunlight,Physical entity,Absorb,Light is so important to plants that their leaves grow in many patterns so as to absorb maximum sunlight.
Sunlight,Physical entity,Plants,Organism,Important to,Light is so important to plants that their leaves grow in many patterns so as to absorb maximum sunlight.
Plants,Organism type,Food,Biological entity,Prepared by,Rationalised 2023-24  2Nutrition in Animals Y ou have learnt in Chapter 1 that plants can prepare their own food by the process of photosynthesis but animals cannot.
Photosynthesis,Biological process,Plants,Organism type,Process occurs in,Rationalised 2023-24  2Nutrition in Animals Y ou have learnt in Chapter 1 that plants can prepare their own food by the process of photosynthesis but animals cannot.
Animals,Organism type,Food,Biological entity,Obtained from,Rationalised 2023-24  2Nutrition in Animals Y ou have learnt in Chapter 1 that plants can prepare their own food by the process of photosynthesis but animals cannot.
Animals,Organism,Plants,Organism,Source of food,"Animals get their food from plants, either directly by eating plants or indirectly by eating animals that eat plants."
Animals,Organism,Other animals,Organism,Source of food,"Animals get their food from plants, either directly by eating plants or indirectly by eating animals that eat plants."
Plants,Organism,Food,Nutrient,Provide,"Animals get their food from plants, either directly by eating plants or indirectly by eating animals that eat plants."
Other animals,Organism,Food,Nutrient,Provide,"Animals get their food from plants, either directly by eating plants or indirectly by eating animals that eat plants."
Animals,Organism type,Plants,Organism type,Eats,Some animals eat both plants and animals.
Animals,Organism type,Animals,Organism type,Eats,Some animals eat both plants and animals.
Organisms,Living beings,Humans,Living beings,Includes,"Recall that all organisms including humans require food for growth, repair and functioning of the body."
Food,Nutrient,Organisms,Living beings,Required for,"Recall that all organisms including humans require food for growth, repair and functioning of the body."
Growth,Biological process,Organisms,Living beings,Necessary for,"Recall that all organisms including humans require food for growth, repair and functioning of the body."
Repair,Biological process,Organisms,Living beings,Necessary for,"Recall that all organisms including humans require food for growth, repair and functioning of the body."
Functioning of the body,Biological process,Organisms,Living beings,Necessary for,"Recall that all organisms including humans require food for growth, repair and functioning of the body."
Animal nutrition,Topic,Nutrient requirement,Requirement type,Includes,"Animal nutrition includes nutrient requirement, mode of intake of food and its utilisation in the body."
Animal nutrition,Topic,Mode of intake of food,Intake type,Includes,"Animal nutrition includes nutrient requirement, mode of intake of food and its utilisation in the body."
Animal nutrition,Topic,Utilisation of food in the body,Utilisation type,Includes,"Animal nutrition includes nutrient requirement, mode of intake of food and its utilisation in the body."
Components of food,Substance,Carbohydrates,Substance,Part of,______________________ The components of food such as carbohydrates are complex substances.
Table 2.1,Component,Breakdown,Action,Called,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Snail,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Ant,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Eagle,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Humming-bird,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Lice,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Mosquito,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Butterfly,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
House fly,Animal,Food,Feeding,Mode of feeding,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Food,Component,Digestion,Breakdown,Called,"The breakdown of complex components of Table 2.1 Various modes of feeding Name of Kind of Mode of animal food feeding Snail Ant Eagle Humming-bird Lice Mosquito Butterfly House fly (Scraping, chewing, siphoning, capturing and swallowing, sponging, sucking etc.) food into simpler substances is called digestion."
Organisms,Living beings,Food,Nutrient,Consumes,2.1 DIFFERENT WAYS OF TAKING FOOD The mode of taking food into the body varies in different organisms.
Mode of taking food,Process,Body,Organism,Varies in,2.1 DIFFERENT WAYS OF TAKING FOOD The mode of taking food into the body varies in different organisms.
Body,Organism,Food,Nutrient,Takes in,2.1 DIFFERENT WAYS OF TAKING FOOD The mode of taking food into the body varies in different organisms.
Bees,Insect,Plants,Plant,Feed on nectar of,"Bees and humming-birds suck the nectar of plants, infants of human and many other animals feed on mother’s milk."
Humming-birds,Bird,Plants,Plant,Feed on nectar of,"Bees and humming-birds suck the nectar of plants, infants of human and many other animals feed on mother’s milk."
Infants,Human/Animal offspring,Mother's milk,Milk type,Feed on,"Bees and humming-birds suck the nectar of plants, infants of human and many other animals feed on mother’s milk."
Snakes,Animal,Python,Animal,Belongs to,Snakes like the python swallow the animals they prey upon.
Snakes,Animal,Animals,Animal,Prey upon,Snakes like the python swallow the animals they prey upon.
Python,Animal,Animals,Animal,Prey upon,Snakes like the python swallow the animals they prey upon.
Animals,Animal,Snakes,Animal,Preyed upon by,Snakes like the python swallow the animals they prey upon.
Aquatic animals,Animal,Food particles,Food,Filter,Some aquatic animals filter tiny food particles floating nearby and feed upon them.
Food particles,Food,Nearby,Location,Floating,Some aquatic animals filter tiny food particles floating nearby and feed upon them.
Aquatic animals,Animal,Feed,Action,Upon,Some aquatic animals filter tiny food particles floating nearby and feed upon them.
Complex substance,Chemical substance,Simpler substances,Chemical substance,Derived from,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Rationalised 2023-24,Event,Complex substance,Chemical substance,Expected outcome,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Science 12,Academic course,Complex substance,Chemical substance,Related to,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Starfish,Animal,Hard shells of calcium carbonate,Chemical substance,Covered by,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Starfish,Animal,Feeds on,Animal,Preys on,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Amazing fact,Information,Starfish,Animal,Describes,Complex substance Simpler substances Rationalised 2023-24  SCIENCE 12 Fig. 2.1  Starfish Amazing fact Starfish feeds on animals covered by hard shells of calcium carbonate.
Starfish,Animal,Shell,Object,Contains,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell."
Starfish,Animal,Mouth,Body part,Uses,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell."
Stomach,Organ,Starfish,Animal,Pops out of,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell."
Soft animal,Animal,Shell,Object,Found inside,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell."
Soft animal,Animal,Starfish,Animal,Eaten by,"After opening the shell, the starfish pops out its stomach through its mouth to eat the soft animal inside the shell."
Food,Matter,Humans,Organism,Consumed by,"2.2 DIGESTION IN HUMANS We take in food through the mouth, digest and utilise it."
Mouth,Body part,Food,Matter,Entry point for,"2.2 DIGESTION IN HUMANS We take in food through the mouth, digest and utilise it."
Digestion,Biological process,Food,Matter,Occurs in,"2.2 DIGESTION IN HUMANS We take in food through the mouth, digest and utilise it."
Utilisation,Biological process,Food,Matter,Results in,"2.2 DIGESTION IN HUMANS We take in food through the mouth, digest and utilise it."
Food,Object,Unused parts,Object,Part of,The unused parts of the food are defecated.
Unused parts,Object,Defecated,Action,Subject of,The unused parts of the food are defecated.
Food,Object,Canal,Object,Passes through,The food passes through a continuous canal (Fig. 2.2) which begins at the buccal cavity and ends at the anus.
Canal,Object,Buccal cavity,Anatomical structure,Begins at,The food passes through a continuous canal (Fig. 2.2) which begins at the buccal cavity and ends at the anus.
Canal,Object,Anus,Anatomical structure,Ends at,The food passes through a continuous canal (Fig. 2.2) which begins at the buccal cavity and ends at the anus.
Buccal cavity,Anatomical structure,Canal,Anatomical structure,Part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Foodpipe or oesophagus,Anatomical structure,Canal,Anatomical structure,Part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Stomach,Anatomical structure,Canal,Anatomical structure,Part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Small intestine,Anatomical structure,Canal,Anatomical structure,Part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Large intestine,Anatomical structure,Canal,Anatomical structure,Part of,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Rectum,Anatomical structure,Large intestine,Anatomical structure,Ends in,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Anus,Anatomical structure,Canal,Anatomical structure,Ends in,"The canal can be divided into various compartments: (1) the buccal cavity, (2) foodpipe or oesophagus, (3) stomach, (4) small intestine, (5) large intestine ending in the rectum and (6) the anus."
Alimentary canal,Anatomical structure,Digestive tract,Anatomical structure,Form,These parts together form the alimentary canal (digestive tract).
Food components,Biological molecules,Various compartments,Body part,Travel through,The food components gradually get digested as food travels through the various compartments.
Digestion,Biological process,Food components,Biological molecules,Occurs gradually,The food components gradually get digested as food travels through the various compartments.
Inner walls,Anatomical structure,Stomach,Organ,Part of,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Small intestine,Organ,Stomach,Organ,Connected to,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Various glands,Anatomical structure,Digestive canal,Organ system,Associated with,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Salivary glands,Organ,Digestive canal,Organ system,Associated with,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Liver,Organ,Digestive canal,Organ system,Associated with,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Pancreas,Organ,Digestive canal,Organ system,Associated with,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Biological substance,Inner walls,Anatomical structure,Secreted by,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Biological substance,Small intestine,Organ,Secreted by,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Biological substance,Salivary glands,Organ,Secreted by,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Biological substance,Liver,Organ,Secreted by,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Biological substance,Pancreas,Organ,Secreted by,"The inner walls of the stomach and the small intestine, and the various glands associated with the canal such as salivary glands, the liver and the pancreas secrete digestive juices."
Digestive juices,Fluid,Food,Substance,Converts into simpler ones,The digestive juices convert complex substances of food into simpler ones.
Digestive tract,Organ,Digestive system,System,Part of,The digestive tract and the associated glands together constitute the digestive system.
Associated glands,Organ,Digestive system,System,Part of,The digestive tract and the associated glands together constitute the digestive system.
Mouth,Body part,Buccal cavity,Body part,within,The mouth and buccal cavity Food is taken into the body through the mouth.
Food,Object,Body,Organism,Taken into,The mouth and buccal cavity Food is taken into the body through the mouth.
Fig. 2.2,Image,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Buccal cavity,Body part,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Salivary gland,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Stomach,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Pancreas,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Small intestine,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Large intestine,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Rectum,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Anus,Body part,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Gall bladder,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Liver,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Oesophagus,Organ,Human digestive system,System,Part of,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Nutrition in animals,Topic,Human digestive system,System,Related to,The process of taking food into Fig. 2.2  Human digestive system Buccal cavity Salivary gland Stomach Pancreas Small intestine Large intestine Rectum Anus Gall bladder Liver Oesophagus Rationalised 2023-24  NUTRITION IN ANIMALS 13 Fig.
Milk teeth,Tooth type,Permanent teeth,Tooth type,Succession,2.3   Arrangement of teeth and different type of teeth Milk teeth and permanent teeth Do you remember about falling of your teeth some years ago?
Arrangement of teeth,Tooth arrangement,Milk teeth,Tooth type,Present in,2.3   Arrangement of teeth and different type of teeth Milk teeth and permanent teeth Do you remember about falling of your teeth some years ago?
Arrangement of teeth,Tooth arrangement,Permanent teeth,Tooth type,Present in,2.3   Arrangement of teeth and different type of teeth Milk teeth and permanent teeth Do you remember about falling of your teeth some years ago?
Falling of teeth,Event,Teeth,Body part,Related to,2.3   Arrangement of teeth and different type of teeth Milk teeth and permanent teeth Do you remember about falling of your teeth some years ago?
First set of teeth,Body part,Infancy,Developmental stage,Grows during,The first set of teeth grows during infancy and they fall off at the age between six to eight years.
First set of teeth,Body part,Age between six to eight years,Developmental stage,Falls off at,The first set of teeth grows during infancy and they fall off at the age between six to eight years.
Milk teeth,Teeth type,Human,Species,Belongs to,These are termed milk teeth.
Permanent teeth,Tooth type,Primary teeth,Tooth type,Replaces,The second set that replaces them are the permanent teeth.
Permanent teeth,Body part,Life,Time period,Last throughout,The permanent teeth may last throughout life or fall off during old age or due to some dental disease.
Permanent teeth,Body part,Old age,Time period,Fall off during,The permanent teeth may last throughout life or fall off during old age or due to some dental disease.
Permanent teeth,Body part,Dental disease,Disease,Fall off due to,The permanent teeth may last throughout life or fall off during old age or due to some dental disease.
Body,Anatomical entity,Ingestion,Biological process,called,the body is called ingestion.
Teeth,Body part,Food,Object,Used to chew,We chew the food with the teeth and break it down mechanically into small pieces.
Food,Object,Teeth,Body part,Chewed by,We chew the food with the teeth and break it down mechanically into small pieces.
Tooth,Body part,Socket,Anatomical structure,Rooted in,Each tooth is rooted in a separate socket in the gums (Fig. 2.3).
Mirror,Object,Teeth,Body part,Count,Look into the mirror and count your teeth.
Apple,Fruit,Piece,Food,Part of,Take a piece of an apple or bread and eat it.
Bread,Food,Piece,Food,Part of,Take a piece of an apple or bread and eat it.
