entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Carbohydrates,Nutrient,Digestive system,Organ system,Digested by,Carbohydrates can be easily digested and provide heat and energy.
Carbohydrates,Nutrient,Body,Organism,Provides heat and energy to,Carbohydrates can be easily digested and provide heat and energy.
Cellulose,Carbohydrate,Constipations,Symptom,Eases,The cellulose present in carbohydrates eases constipations.
Flour,Ingredient,Water,Ingredient,Mixed with,133 Task: To identify carbohydrate mix a little amount of flour with water in a test tube.
Flour,Ingredient,Test tube,Equipment,Used in,133 Task: To identify carbohydrate mix a little amount of flour with water in a test tube.
Water,Ingredient,Test tube,Equipment,Used in,133 Task: To identify carbohydrate mix a little amount of flour with water in a test tube.
Test tube,Laboratory equipment,Spirit lamp,Laboratory equipment,Over,Carefully hold the test tube over a spirit lamp.
Mixture,Substance,Iodine solution,Chemical,Added to,"When the mixture is hot, add two drops of iodine solution to it."
Mixture,Substance,Purple,Color,Turned to,The mixture has turned deep purple.
Flour,Food ingredient,Carbohydrate,Molecule,Is a,"Therefore, we can infer that flour is a carbohydrate."
Flour,Ingredient,Carbohydrates,Nutrient,Contains,Since flour contains carbohydrates the mixture has changed its colour.
Mixture,Substance,Colour,Physical property,Changed due to,Since flour contains carbohydrates the mixture has changed its colour.
Protein,Biological molecule,Animal protein,Protein type,Type of protein,"According to its sources, protein can be divided into animal protein and plant protein."
Protein,Biological molecule,Plant protein,Protein type,Type of protein,"According to its sources, protein can be divided into animal protein and plant protein."
Fish,Animal product,Derived from animals,Animal,Derived from,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Meat,Animal product,Derived from animals,Animal,Derived from,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Eggs,Animal product,Derived from animals,Animal,Derived from,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Milk,Animal product,Derived from animals,Animal,Derived from,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Dairy products,Food product,Derived from animals,Animal,Derived from,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Animal protein,Protein type,Dairy products,Food product,Known as,"Fish, meat, eggs, milk and all other dairy products are derived from animals and are known as animal protein."
Plants,Organism,Plant protein,Protein,Derived from,are derived from plants and are called plant protein.
Muscles,Tissue,Body,Organism,Composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Bones,Tissue,Body,Organism,Composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Blood cells,Cell type,Body,Organism,Composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Protein,Biomolecule,Muscles,Tissue,Mainly composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Protein,Biomolecule,Bones,Tissue,Mainly composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Protein,Biomolecule,Blood cells,Cell type,Mainly composed of,"For example, muscles, bones and blood cells of our body are mainly composed of protein."
Protein,Biological molecule,Body,Organism,Produces,Protein produces heat in our body.
Egg,Food,White portion,Food,Part of,Mix a little amountofthe whiteportion of egg and water in a test tube.
Water,Chemical compound,Test tube,Container,Mixed in,Mix a little amountofthe whiteportion of egg and water in a test tube.
Plants,Organism,Plant fats,Compound,Derived from,are derived from plants and are called plant fats.
Fat,Substance,Beef,Animal product,Derived from,"Fat from beef and mutton, ghee and butter are examples of solid fat."
Fat,Substance,Mutton,Animal product,Derived from,"Fat from beef and mutton, ghee and butter are examples of solid fat."
Fat,Substance,Ghee,Food product,Type of,"Fat from beef and mutton, ghee and butter are examples of solid fat."
Fat,Substance,Butter,Food product,Type of,"Fat from beef and mutton, ghee and butter are examples of solid fat."
Solid fat,State of matter,Fat,Substance,Example of,"Fat from beef and mutton, ghee and butter are examples of solid fat."
Sesame,Food,Liquid fat,Food type,Example of,"sesame, olive and almond are example of liquid fat."
Olive,Food,Liquid fat,Food type,Example of,"sesame, olive and almond are example of liquid fat."
Almond,Food,Liquid fat,Food type,Example of,"sesame, olive and almond are example of liquid fat."
Layers of fat,Tissue,Skin,Organ,Under,Layers of fat under the skin helps trap the body heat.
Body heat,Physical property,Layers of fat,Tissue,Trapped by,Layers of fat under the skin helps trap the body heat.
Paper,Material,Oiled part,Physical property,Contains,Can you see that the part of the paper which had been oiled has become transparent?
Oiled part,Physical property,Paper,Material,Part of,Can you see that the part of the paper which had been oiled has become transparent?
Transparent,Physical property,Oiled part,Physical property,Result of,Can you see that the part of the paper which had been oiled has become transparent?
Water,Chemical compound,Heat,Physical quantity,Required for,The heat that is required to increase the temperature of 1 gm water by 1 0 <::> celsius is l catori.
Water,Chemical compound,Temperature,Physical quantity,Increased by,The heat that is required to increase the temperature of 1 gm water by 1 0 <::> celsius is l catori.
Water,Chemical compound,1 gm,Unit of measurement,Mass of,The heat that is required to increase the temperature of 1 gm water by 1 0 <::> celsius is l catori.
Temperature,Physical quantity,1 0 <::> celsius,Unit of measurement,Increase in,The heat that is required to increase the temperature of 1 gm water by 1 0 <::> celsius is l catori.
Heat,Physical quantity,l catori,Unit of measurement,Measurement of,The heat that is required to increase the temperature of 1 gm water by 1 0 <::> celsius is l catori.
1000 calories,Unit of measurement,1 kilo calorie,Unit of measurement,Equivalent to,1000 calories = 1 kilo calori.
Heat,Physical quantity,Foods,Food type,Produced from,"~  Science 135 Heat is produced from foods containing carbohydrates, protein and fat/oil."
Carbohydrates,Nutrient,Foods,Food type,Containing,"~  Science 135 Heat is produced from foods containing carbohydrates, protein and fat/oil."
Protein,Nutrient,Foods,Food type,Containing,"~  Science 135 Heat is produced from foods containing carbohydrates, protein and fat/oil."
Fat/oil,Nutrient,Foods,Food type,Containing,"~  Science 135 Heat is produced from foods containing carbohydrates, protein and fat/oil."
Heat,Physical agent,Digestion,Biological process,Aids,"The heat helps digestion, metabolism, respiration, blood circulation etc."
Heat,Physical agent,Metabolism,Biological process,Aids,"The heat helps digestion, metabolism, respiration, blood circulation etc."
Heat,Physical agent,Respiration,Biological process,Aids,"The heat helps digestion, metabolism, respiration, blood circulation etc."
Heat,Physical agent,Blood circulation,Biological process,Aids,"The heat helps digestion, metabolism, respiration, blood circulation etc."
Energy,Physical quantity,Physical labour,Activity,Used up in,Energy is also used up in physical labour.
Energy,Physical quantity,Food,Nutrient,Stored in,Energy is stored in food.
Heat,Physical quantity,Energy in food,Food,Produced from,The heat produced from energy in food is expressed in calories.
Calories,Unit of measurement,Heat,Physical quantity,Expressed in,The heat produced from energy in food is expressed in calories.
Measuring unit,Unit of measurement,Heat energy,Physical quantity,Expressed in,The measuring unit of heat energy in food is expressed in kilocalories.
Food,Object,Heat energy,Physical quantity,Measured in,The measuring unit of heat energy in food is expressed in kilocalories.
Food,Object,Carbohydrates,Nutrient,Contains,"Food which contains carbohydrates, protein and fats are also rich in calories."
Food,Object,Protein,Nutrient,Contains,"Food which contains carbohydrates, protein and fats are also rich in calories."
Food,Object,Fats,Nutrient,Contains,"Food which contains carbohydrates, protein and fats are also rich in calories."
Carbohydrates,Nutrient,Calories,Unit of measurement,Rich in,"Food which contains carbohydrates, protein and fats are also rich in calories."
Protein,Nutrient,Calories,Unit of measurement,Rich in,"Food which contains carbohydrates, protein and fats are also rich in calories."
Fats,Nutrient,Calories,Unit of measurement,Rich in,"Food which contains carbohydrates, protein and fats are also rich in calories."
Food,Object,Water,Chemical compound,Containing,Food containing large amount of water and cellulose contains fewer calories.
Food,Object,Cellulose,Chemical compound,Containing,Food containing large amount of water and cellulose contains fewer calories.
Food,Object,Calories,Unit of energy,Related to,Food containing large amount of water and cellulose contains fewer calories.
Food,Object,Calories,Nutrient,Contains,The most amounts of calories can be found in food that is enriched in fat or oil.
Fat,Nutrient,Food,Object,Enriched in,The most amounts of calories can be found in food that is enriched in fat or oil.
Oil,Nutrient,Food,Object,Enriched in,The most amounts of calories can be found in food that is enriched in fat or oil.
Edible oil,Food,Chal kumra,Food,High Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Ghee,Food,Cabbage,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Butter,Food,Ridge gourd,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Fish oil,Food,Turnip,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Concentrated coconut milk,Food,Tomato,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Skimmed powder milk,Food,Amamath,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Roasted peanuts,Food,Bottle gourd,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Sugar,Food,Spinach,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Honey,Food,Kalmni,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Data,Food,Roasted peanuts,Food,High Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Molasses,Food,Radish,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Gram pulse,Food,Oalcopi,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Soya bean,Food,Dhundol,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Kidney beans,Food,Palwal,Food,Low Calorific Food,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Daily calorie requirement,Measurement,Person,Person,Depends on,"A list of some high and low calorific food is shown here: High Calorific Food Low Calorific Food Edible oil Chal kumra (a kind of Pumkin) Ghee Cabbage Butter Ridge gourd (Jhinga) Fish oil Turnip Concentrated coconut milk Tomato Skimmed powder milk Amamath (Data) Roasted peanuts Bottle gourd Sugar Spinach Honey Kalmni Data or Bind weed Molasses Radish Gram pulse Oalcopi Soya bean Dhundol Kidney beans Palwal (Patal) The daily calorie requirement of a person depends on his/her age, weight, height and physical activities."
Daily calorie requirement,Measurement,Occupation,Characteristic,Depends on,The daily calorie requirement also may change depending on one's occupation and gender.
Daily calorie requirement,Measurement,Gender,Characteristic,Depends on,The daily calorie requirement also may change depending on one's occupation and gender.
Organic element,Chemical compound,Vitamins,Nutrient,called,This type of organic element is called vitamins.
Water soluble vitamins,Vitamin type,Vitamin B-complex,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Water soluble vitamins,Vitamin type,Vitamin C,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Fat soluble vitamins,Vitamin type,Vitamin A,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Fat soluble vitamins,Vitamin type,Vitamin D,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Fat soluble vitamins,Vitamin type,Vitamin E,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Fat soluble vitamins,Vitamin type,Vitamin K,Vitamin,Example of,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Vitamin deficiency,Medical condition,Different diseases,Medical condition,Causes,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Vitamin deficiency,Medical condition,Symptoms,Medical condition,Shows up in,"Depending on solubility, vitamin can be divided into two types: Water soluble vitamins, for example, vitamin B-complex and vitamin C Fat soluble vitamins, for example, vitamin A, vitamin D, vitamin E and vitamin K If vitamin deficiency prolongs, symptoms of different diseases show up."
Vitamin-enriched food,Food type,Us,Human,Consumed by,Eating vitamin- enriched food regularly can protect us from a lot of diseases.
Vitamin-enriched food,Food type,Diseases,Health condition,Prevents,Eating vitamin- enriched food regularly can protect us from a lot of diseases.
Vitamin A,Vitamin,Liver,Organ,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Eggs,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Butter,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Cheese,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Fish,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Green vegetables,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Carrot,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Mango,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Jackfruit,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Papaya,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Growth and development,Biological process,Function of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Maintains good eye sight,Biological process,Function of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin A,Vitamin,Fights against diseases,Biological process,Function of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
Vitamin B-complex,Vitamin,Egg,Food,Source of,"Vitamin Sources Functions Vitamin A (stored in body) Liver, eggs, butter, • Growth and development cheese, fish, green of body, vegetables, carrot, mango, • Maintains good eye jackfruit, ripe papaya sight, • Fights against diseases  Science Vitamin B-complex Egg, liver, kidney, meat, (composed of different milk, wheat, red rice, vitamins together; not stored cheese, kidney beans and in body) nuts Vitamin C ( destroyed Lemon, orange, amla, guava, if cooked or stored) pomela, tomato, arum leaf, shak/shag, kalmni shak/shag, green leafy vegetables Vitamin D (stored in body) Milk, butter, egg, fish oil, (our skin can produce vitamin D m the presence of sunlight) New words : vitamins, vitamin B-complex."
