entity1,entity_1_type,entity2,entity_2_type,relation,sentence
Carbon dioxide,None,Carbonate,chemical element,has parts of the class,"All acids react with carbonate like hydrochloric acid and produce carbon dioxide.
"
Carbon dioxide,None,Carbon monoxide,None,has parts of the class,"+ 2HC1 + + You will be surprised to know that often this property of acids is used to produce carbon dioxide to extinguish fire.
"
Carbon dioxide,None,Water,None,has parts of the class,"The reaction between baking powder and hydrochloric acid produce sodium chloride, water and carbon dioxide gas.
"
Baking powder,raising agent,Lemon juice,Juice,made from material,"NaHC03 + HCl NaCl + + You have learned in your lower class what reaction takes place when lemon juice or vinegar is added to baking powder.
"
Memory,mental process,Memory,mental process,has effect,"Do you remember it?
"
Metal,material,Acid,None,has effect,"Activity: To observe what happens when acid is added to metals.
"
Spirit lamp,lamp,Test tube,laboratory equipment,subclass of,"Necessary components: Zn as metal, dilute hydrochloric acid, spirit lamp, test tube, apron Methodology: Put on the apron.
"
Hydrochloric acid,None,Dilute,None,instance of,"Fill half of the test tube with dilute hydrochloric acid.
"
Test tube,laboratory equipment,Zinc,material,made from material,"Add a little amount of zinc to the test tube.
"
Bubble,fluid,Fluid,substance,subclass of,"Do you find bubbles coming out?
"
Laboratory tube,laboratory equipment,Heat,physical quantity,use,"If not heat the test tube lightly.
"
Bubble,fluid,Gas,fluid,subclass of,"Do you now find bubbles of gas?
"
Hydrochloric acid,None,Hydrogen gas,gas,instance of,"This is bubble of hydrogen gas which is produced by the reaction between zinc and hydrochloric acid.
"
Hydrogen experiment,experiment,Hydrogen,chemical element,facet of,"You can test whether the gas is hydrogen by an experiment.
"
Test tube,laboratory equipment,Lighted match stick,tool,made from material,"Take a lighted match stick near the open end of the test tube.
"
What do you see,vision,Vision,mental process,instance of,"What do you see?
"
Sound,mechanical wave,Combustion,redox,part of,"It is burning with a sound.
"
Hydrogen,chemical element,Gas,fluid,subclass of,"If it was any gas other then hydrogen, it would not produce any sound.
"
Hydrochloric acid,None,Acid,None,instance of,"Zn + 2HCI ------ ZnCI2 + H2 t Like hydrochloric acid, any other acid produces hydrogen gas by reacting with metals.
"
"Acid, Base and Salt 109 Activity",chemical reaction,Chemical reaction,chemical process,instance of,"Acid, Base and Salt 109 Activity: To observe the reaction between acid and lime water.
"
Liquor,spirit drink,Lime water,nan,made from material,"Necessary components: Lime water, sulphuric acid, beaker, red litmus paper, stirrer, forceps, dropper Methodology: Prepare lime water.
"
Lime water,nan,Beaker,container,instance of,"Take 10 millimeter of lime water in a small beaker.
"
Forceps,tool,Litmus paper,paper,use,"Now dip red litmus paper in the lime water with the help of the forceps.
"
Blue,color,Red,color,opposite of,"The litmus paper turns blue from red.
"
Lime water,nan,Alkaline water,nan,subclass of,"This proves that lime water is alkaline.
"
Sulfuric acid,None,Dilute,None,instance of,"Now add dilute sulphuric acid to it slowly using the dropper and go on stirring.
"
Litmus paper,material,Color change,biological process,use,"By dipping litmus paper in the solution of the beaker ,find out what type of change in colour occurs.
"
Hi SO4,None,Litmus test,medical test,subject has role,"In this way, go on adding Hi SO4 gradually and continue the test with litmus paper.
"
Color,quality,Color change,biological process,has cause,"At one state you will find that no change of colour occurs.
"
Litmus paper,paper,Paper,intermediate product,instance of,"Why the colour of litmus paper is not changing?
"
Lime water,nan,Water,None,subclass of,"The reason is that the calcium hydroxide [ Ca(OH)2] present in lime water by reacting with the added sulphuric acid H2S0 4' produce calcium sulphate and water.
"
Chemical reaction,chemical process,Salt,mixture,has effect,"Other reactions may also produce salt.
"
Carbon dioxide,None,H2O,None,has parts of the class,"+ 2HCI 2NaCI + H2O + CO2 t  110 Science Lesson 11-13 : Acid, alkali and salt identification Activity: To observe if there is change of colour on litmus paper when dipped in the ordinary salt solution in water.
"
Salt,mixture,Salt,mixture,use,"Necessary Components: Beaker, stirrer, table salt,water, red and blue litmus paper, forceps Methodology: Take 50 mililitre water in a beaker and add 10-15 gram of table salt to it.
"
Stirrer,kitchen utensil,Stirring,cooking method,use,"Stir it thoroughly with the stirrer.
"
Red litmus paper,litmus paper,Blue litmus paper,litmus paper,follows,"Now using the forceps, first dip the blue litmus paper and then the red litmus paper in the salt solution.
"
Litmus paper,art material,Color,quality,color,"Do you find any change in colour of the litmus papers?
"
Color,quality,Color change,optical phenomenon,has cause,"No change of colour will be observed.
"
Red,color,Blue,color,opposite of,"If there was acid, the blue litmus paper would turn red and if there was any base, the red litmus paper would turn blue.
"
Salt,mixture,Salt,mixture,subclass of,"This is only table salt dissolved in water, which is a neutral substance and therefore is neither acidic nor alkaline to cause a change in colour.
"
Salt,mixture,Salt,mixture,subclass of,"There are other salts which are neutral like table salt which means these will cause no change of colour of litmus paper.
"
Pure water,nan,Water,None,subclass of,"In those cases there can be change of colour oflitmus paper, although water is neutral in pure form.
"
Beetroot,taxon,Vegetable,food,subclass of,"Necessary components: Petals from Joba, Baganbilash and yellow Krishnochura and leaves from cabbage, Beets, creeping herb, six beakers, stirrer, water, bunsen burner or gas burner, filter paper, bottle, paper and pencil, lemon juice, vinegar, sour card, lime water, baking powder, soap water, sodium hydroxide, hydrochloric acid, a piece of glass, dropper Methodology: Collect the samples of the flowers and vegetables listed above.
"
Flower,plant organ,Vegetable,food,part of,"Taking samples from the individual flowers and vegetable in separated beakers add appropriate amount of water and then heat them in a burner.
"
Water,None,Volume,physical quantity,has quality,"When the water reduces to half the original volume, cool down the mixtures.
"
Baking powder,raising agent,Baking powder,raising agent,made from material,"Now put lemon juice, lime water, sour curd, vinegar, soap water, baking powder, HCl, NaOH in different test tubes and mark them.
"
Test tube,laboratory equipment,Bottle,container,subclass of,"Taking little extracts from each bottle add them to each test tube and shake well.
"
Colombia,sovereign state,Madrid,city,capital,"Do you find any change in the colours of the extracts?
"
Red,color,Color,quality,instance of,"Make a chart with identification of the substances as found out by the change of colour to red or blue.
"
Color,quality,Materials,product,facet of,"Materials are classified as belonging to the same group when they respond in the same way through the change of colour.
"
Red,color,Blue,color,opposite of,"- Acids turn blue litmus paper to red.
"
Taste,perception,Acid,None,facet of,"Acid tastes sour.
"
Red,color,Blue,color,opposite of,"Bases tum red litmus paper to blue.
"
Acid,None,Neutrality,chemical property,has effect,"- Salt is a neutral material which produced by the chemical reaction between an acid and a base.
"
Carbon dioxide,None,Water,None,has parts of the class,"- From the reaction of acid with metallic carbonate or bicarbonate - salt, water and carbon dioxide are produced.
"
Salt,mixture,Metal,material,instance of,"- Through the reaction between acids and metals, salt and hydrogen gas are produced Exercise Fill in the blanks 1.
"
Acid,None,Water,None,part of,"Acids produce ____ in water.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Alkali,chemical substance,Alkali acid,nan,different from,"All alkalis are but all are not alkalis.
"
4,natural number,Natural number,integer sequence,instance of,"------ ------ 4.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Antacid,structural class of chemical compounds,Semiconductor,material,subclass of,"Antacids are -----like materials.
"
Science Short Answer Questions 1.112,short answer question,Short answer question,question,instance of,"112 Science Short Answer Questions 1.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Alkaline,None,Alkali,None,different from,"Explain the sentence -all alkaline are bases but all bases are not alkalis.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Carbon dioxide,None,Lime,material,has parts of the class,"What type of chemical reaction occurs when carbon dioxide is introduced in lime water?
"
Chemical reaction,chemical process,Chemical reaction,chemical process,subclass of,"Describe with corresponding reaction.
"
4.4.4,video game,Konami,video game developer,publisher,"4.
"
Water,None,Salt,mixture,different from,"Does litmus paper change colour due to salt or pure water?
"
Bible,written work,Bible translation,"version, edition, or translation",has edition or translation,"Give explanation in favour of your answer.
"
4.5,literary work,Doctor Who,television series,part of the series,"5.
"
Multiple Choice Questions 1,question,Question,literary genre,instance of,"Multiple Choice Questions 1.
"
Tomato acid,None,Tomato,taxon,found in taxon,"What type of acid is there in tomato?
"
Acetic acid b,None,Acetic acid,None,instance of,"Acetic acid b.
"
Oxalic acid,None,Acid,None,instance of,"Oxalic acid c.
"
Maleic acid,None,Acid,None,instance of,"Maleic acid d.
"
Citric acid 2,None,Citric acid,None,instance of,"Citric acid 2.
"
Edible mushroom,human food,Acid,None,subclass of,"Which acid is edible?
"
HN03,asteroid,Asteroid,nan,instance of,"HN03 c.
"
H2S04,None,Binary star,nan,instance of,"H2S04 b.
"
CH3COOH,organization,Chief operating officer,profession,instance of,"CH3COOH Read the following sentence and give answers to questions no.
"
Hydrochloric acid,None,Chemical reaction,chemical process,instance of,"3 and 4 Adil once carried out a reaction between zinc and hydrochloric acid.
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Chemical compound,group or class of chemical substances,Chemical compound,group or class of chemical substances,has parts of the class,"The compound produced by the reaction is - i.
"
Base III,"version, edition, or translation",Base iv,"version, edition, or translation",followed by,"base iii.
"
I,Latin phrase,II,Latin phrase,followed by,"i & ii b.
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii & iii d.
"
Wolfgang Amadeus Mozart,human,The Magic Flute,dramatico-musical work,notable work,"i.
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii & iii 4.
"
"Acid, Base and Salt 113",creative question,Creative question,question,instance of,"Acid, Base and Salt 113 Creative Questions 1.
"
Fatty food,nan,Food,disposable product,subclass of,"Farah likes only fatty food.
"
Stomach pain,pain,Pain,nan,subclass of,"Recently he is often feeling stomach pain.
"
Acid,None,Acid,None,has effect,"When he met the doctor he was told that he has got acidity.
"
Physician,occupation,Medicine,academic discipline,field of this occupation,"Doctor besides advising him about changing his food habit, prescribed him a medicine.
"
Salt,mixture,Salt,mixture,instance of,"What is salt?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Physician,occupation,Medicine,academic discipline,field of this occupation,"What type of medicine did the doctor prescribe and why did he do so?
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Explain language,constructed language,English language,language,influenced by,"Explain.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Mansura,taxon,Betel,taxon,this taxon is source of,"Mansura occasionally chews betel leaves.
"
Lime,material,Cooking,food preparation,use,"One day she put lime in water in a pot.
"
Hot,temperature,Temperature,scalar quantity,subclass of,"After some time, she observed that the pot has become hot.
"
Alkali,chemical substance,Chemical substance,group or class of chemical substances,instance of,"What is Alkali.
"
Cloud,natural phenomenon,Light,electromagnetic wave,facet of,"Why the lime water turned cloudy?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Mansura's pot,chemical substance,Chemical compound,group or class of chemical substances,instance of,"Explain the various uses of the watery compound in Mansura's pot.
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Light,electromagnetic wave,Science,academic discipline,studied by,"Forma-15- Science, Class-8  Chapter Eleven Light When a ray of light crosses obliquely from one transparent medium into another transparent medium, it is bent at the interface.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"This is refraction of light.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"In this chapter we will discuss various day to day phenomena where refraction of light is involved.
"
Camera,optical instrument,Magnifying glass,corrective lens,uses,"We will also discuss how a magnifying glass works and compare the function of our eyes with the function of a camera.
"
Optical fiber,glass fiber,Spectacles,costume accessory,use,"At the end of this chapter, we will be able to- • discuss different phenomenon of refraction in daily life by drawing diagrams; • explain tot.al internal reflection ; • explain how optical fibers work; • explain the function of magnifying glass ; • explain how spectacles work; • explain the functions of camera and our eyes; • appreciate the usefulness oflight in performing the different activities in daily life.
"
Window,architectural element,Refraction,surface phenomenon,made from material,"Lesson 1: The refraction of light Have you seen your image in a window glass?
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"You must have marked that your image in the window glass is rather indistinct.
"
Mirror,optical component,Window,architectural element,different from,"Do you find a difference between this image and the image you see in the mirror?Why the image in the window glass is dull?
"
Glass,material,Transparent material,material,subclass of,"The reason is that glass is transparent and most of the light falling on it passes through.
"
Light,electromagnetic wave,Electromagnetic wave,radiation,instance of,"Let us now see in detail how the direction of light changes when passes from one medium into another.
"
Drinking glass,glass,Glass,material,subclass of,"First of all we begin with the following activity:  Light Activity: The concept of refraction Necessary components: A long pencil, a drinking glass with water in it Methodology: Take a glass which is 3/4 filled with water.
"
11,natural number,Natural number,integer sequence,instance of,"You now put the pencil in the partially filled glass of water in an inclined way like the figure 11.1.
"
Underwater pencil,pencil,Pencil,painting material,subclass of,"How does the part of the pencil look under the water?
"
Intrinsic pencil,pencil,Pencil,painting material,subclass of,"Observe the immersed part of the pencil.
"
Lebanon,sovereign state,Rome,comune of Italy,capital,"Write down the observed results.
"
Eye,anatomical structure,Light,electromagnetic wave,uses,"We know that we can see an object only when light reaches our eyes reflected from the object.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"You surely have seen that apparently the immersed part of the pencil look shorter, thicker and broken along the bottom of the ~- 115 I Fig. 11.l : Refraction ofligbt In the above experiment light from the bottom of the immersed part of the pencil reaches us after refraction.
"
Light,electromagnetic wave,Water,None,opposite of,"Before the light from the immersed part of the pencil reaches our eye it passes from the denser transparent medium water to rarer medium air and is deflected in the surface.
"
Underwater diving,aquatic locomotion,Water,None,uses,"But you observed that it seemed broken under water.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"The apparent bending of the pencil gives evidence that light is refracted at the surface between the two different Medias.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"This change of direction of light is known as refraction of light.
"
Transparent light,light,Light,electromagnetic wave,subclass of,"Light follows a straight path when the medium is fixed and transparent.
"
Light,electromagnetic wave,Electromagnetism,branch of physics,studied by,"But light change its direction as soon as it enters into another medium.
"
Density,physical quantity,Medium density,physical quantity,calculated from,"This change will take place according to the density of the changes medium.
"
Direction of light,optical direction,Light,electromagnetic wave,part of,"It is to be noted that if light falls normally on the surface, there will be no change of direction of light.
"
Light ray,electromagnetic wave,Refraction,surface phenomenon,has cause,"Lesson 2-3: Laws of refraction of light Light rays follow the laws of refraction.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"Activity: Refraction of light of a glass slab.
"
P Q I B board,drawing board,Drawing board,table,subclass of,"Necessary components: Pins, glass slab, drawing board A N Methodology: Fix a sheet of white paper on the drawing P Q I B board.
"
Glass,material,Paper,intermediate product,subclass of,"Put the glass slab at the center of the white paper and ~---""<----~ draw its boundary line.
"
Pin P,Pin,Pin Q,Pin,connects with,"Fix two pins P and Q approximately 5 cm apart on the line AB.
"
Pin P,Pin,Pin Q,Pin,followed by,"Put back the glass slab in the previous position and try to look at the pins P and Q from the opposite side of the slab.
"
Teacher,position,Teacher,position,subclass of,"(Teachers help may be needed).
"
R pin,pin,S pin,pin,followed by,"Now put two pins R and S on the opposite side in such a way that if you look from this side all the pins PQRS appear to be in a strai t line throu the slab.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"Remove the slab and draw the r M N M Fig. 11.2 : Refraction of light D with respect to glass slab.
"
Science Line CD,railway line,Railway line,railway line,instance of,"116 Science line CD through the point& marked by the pins R and S.
"
IrJ,natural script,Natural script,writing system,instance of,"Draw the reftacted IrJ BC, the normals MM' and NN' as in the :figuie.
"
Angle of incidence,angular measure,Distance,physical quantity,calculated from,"Using a r-otrac10r dmv the incident angle ABN.
"
Islamic Republic of Iran,sovereign state,Iranian rupee,currency,currency,"the ieh:mlg q]e CBN'.
"
Lhe emergent ang1o,DCM,DCM,None,subclass of,"and lhe emergent ang1o DCM"".
"
N l p M' From the above experiment what obserwtion can you make,observation,Observation,process,instance of,"N l p M' From the above experiment what obserwtions can you make?
"
Light,electromagnetic wave,Glass,material,opposite of,"Here light is entering from rarer medium air to the denser medium glass.
"
Emerging angle,angle,Angle,geometric shape,subclass of,"From the measurement of angles it is observed that the angle of incidence i is greater than the angle of refraction r and i& equal to the emerging angle e.
"
The 8e,video game,Video game,electronic game,instance of,"What conclusions can you draw from the8e?
"
Rofreolim,chemical substance,Ji&,None,part of,"Ji&,11.3; Rofreolim.
"
IIRmi,Latin-script letter,Latin script,writing system,part of,"ofliallS from dl:IIRmi:dimrllormrmcdiam.
"
Denser medium,material,Rarer medium,material,opposite of,"• When a ray of light enters from rarer medium to a denser medium then it bends towards the normal.
"
Angle of incidence,angle,Angle of refraction,angle,opposite of,"In this case the angle of incidence is greater than the angle of refraction.
"
Angle of incidence,angular measure,Angle of emergence,angular measure,opposite of,"• When the light ray is reflected from one medium (like air) into another mcdimn (like glass) and finally emerge out in the original medium angle of incidence is equal to the angle of emergence.
"
Light ray,electromagnetic radiation,Density,physical quantity,has quality,"In addition to this it is observed from the above experiment that light rays in passing from denser medium to ran:,r medium bends away from the normal.
"
Angle of incidence,angle,Angle of refraction,angle,opposite of,"In this case the angle of incidence is smaller than the angle of refraction.
"
Angle of incidence,angle,Angle of emergence,angle,opposite of,"When the ray of light is incident along the normal, then the angle of incidence, the angle of refraction and the angle of emergence are all zero.
"
Solar ray,electromagnetic radiation,Electromagnetic radiation,radiation,instance of,"In this case there ill no change in direction of the incident ray.
"
Immergence,None,Refraction,surface phenomenon,facet of,"Lesson 4-5: Practical application of refraction You will find the application of refraction in the following cases 1) When a straigbt rod is immerged obliquely in water and looked at from above, how the part of 1he rod that is under water will appear?
"
Thickness,physical quantity,Thinness,physical quantity,opposite of,"Jf you observe carefully you will see that the rod is appearing smaller, thicker and raised upwards.
"
Metre,unit of length,Refraction,surface phenomenon,has cause,"In met it appears so because of refraction.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"As you see in 1he figure, light is refracted from the denser -~;;.a::.;t~ = medium water into 1he rarer medium air and enters your 1.,11_ ...
"
Pictun,written work,Human eye,human anatomical structure,depicts,"The special parts of a human eye are shown in the pictun:.
"
DCscnDCd,character encoding,Character encoding,technical standard,instance of,"It's main parts are dcscnDCd below.
"
Eye-ball,clinical sign,Eye,anatomical structure,anatomical location,"a) Eye-ball: In !he e&vity of the eye 'there is a spherical object which cm be rotated wi1hin a certain limit.
"
Eye ball,clinical sign,Eye,anatomical structure,suggests the existence of,"This is known as eye ball.
"
Sciera,None,Eye-ball whidi,None,part of,"b) Sciera: This is a white covering of the eye-ball whidi is hard, fibrous 8Dd opaque.
"
Cornea,anatomical structure,Sclera,anatomical structure,part of,"It pro1ects the eye from e:x:temal bannful effects 8Dd })N8erves !he shape of1he e~ c) Cornea: Frontal part of the sclera is called cornea.
"
Sclera,anatomical structure,Sclera,anatomical structure,part of,"1t1o --· ,_ This part of the sclera is transparent and is bulged °""'!""!:;§,ta- ~ ' outwards more than other parts.
"
Australia,sovereign state,New South Wales,state of Australia,contains administrative territorial entity,",...
"
Choroid,anatomical structure,Sclera,anatomical structure,part of,"d) Choroid: It is a black membrane covering the inner ,• 1 ""'~ ~ ¥2~'-0Vf,; body of sclera.
"
Bec8U9e,blackness,Blackness,measured quantity,instance of,"Bec8U9e of it! blackness, the light x ....
"
Eye,anatomical structure,Eye,anatomical structure,opposite of,"entering the eye is not reflected.
"
Cornea,anatomical structure,Membrane organ,nan,subclass of,"e) Irilh: It is an opaque membrane which stays just behind the cornea.
"
Blue,color,Color,quality,instance of,"This membrane can be of different colour like blue, deep brown.
"
Black,color,Color,quality,instance of,"black etc.
"
PMons,free software,Diffete,taxon,instance of,"fut diffete:at pmons.
"
Cryltalllne convex lens,convex lens,Convex lens,optical component,subclass of,"The size of the apertwe of the pupil can be changed by the expansion and shrinkage of the llJ\lScles attached to it g) Cryltalllne convex lens: This is a convex lens made of soft jelly like material which is situated behind the cornea.
"
Retina,anatomical structure,Eye,anatomical structure,part of,"h) Retina: It is a light sensitive TOSe coloured tnmslucent membrane located behind the eye-ball.
"
Retina,anatomical structure,Visual perception,biological process,use,"When light falls on retina it ere~ same excitements in those nerves and produce the sensation of sight in the brain.
"
Vitreous hummour,hummour,Hummour,nan,subclass of,"i) Aqueou■ hummour and vitreous hummour: The space between the lens and the comea is filled with some kind of lnnspan::nt watery substance.
"
Aqueous hummour,aqueous solution,Aqueous solution,solution,instance of,"This is c:alled aqueous hummour.
"
Telescope,scientific instrument,Lens,optical component,has parts of the class,"The space between the lens and the n:tina.
"
Jelly,food,Material,product,subclass of,"is filled with jelly like material.
"
VitreoUJ'I bnmmnm,None,VitreoUJ'I bnmmnm,None,instance of,"This is called vitreoUJ'I bnmmnm.
"
Lens,optical component,Camera,optical instrument,part of,"instl'lllnent is used to tan: photogl'aphic pictures on photographic plates with the help of lenses.
"
Photographic camera,camera,Short film,film,said to be the same as,"This is why it is called Photographic Camera or in Short Camera.
"
Camera box,None,Camera,optical instrument,part of,"The different parts of the camera are: 1) Camera Box.
"
Aperture,hole,Camera lens,optical instrument,part of,"2) Camera lens, 3) Aperture, 4) Shutter, 5) Screen, 6) Photographic Plate, 1) Slide.
"
Lens,optical component,Camera,optical instrument,part of,"Now by adjusting distance between the lens and the screen the image Pq of the object is focused on screen.
"
Aperture,hole,Optics,branch of physics,facet of,"The proper brightness of the image is ob1ained by adjusting the aperture.
"
Aperture i&,None,Camera lens,optical instrument,part of,"After that the aperture i& again closed.
"
Emulsion,colloid,Chemical reaction,chemical process,fabrication method,"The in.cident light causes chemicd reaction to the silver halide grains con1ained in the emulsion of the photographic plate.
"
Silver,chemical element,Metal,material,subclass of,"The parts of the film are chemically reduced from the silver halide to metallic silver, the reduction takes place.
"
Darkness,measure,Light,electromagnetic wave,facet of,"Those parts of the object which emitted more light, the more quantity of silver is stored to those parts of the plate, darkens the corresponding parts of the film proportionately.
"
Hypo,None,Sodium thiosulphite,None,said to be the same as,"After washing the film it is dipped in hypo (Sodium thiosulphite ).
"
Film,series,Silicon dioxide,None,made from material,"As a result those parts of the film which had not been exposed to light get their silver halide dissolved.
"
Washing,activity,Water,None,uses,"The film is then washed in water.
"
Negative photograph,photograph,Photograph,work,subclass of,"Thus we get the negative picture of the photograph of the object.
"
Positive exposure,exposure,Negative exposure,exposure,opposite of,"To get the positive of the picture of the negative film it is placed over a photographic paper coated with silver halide and exposed to the light for a short time.
"
Drying,activity,Washing,activity,follows,"After this the paper is washed in hypo as before and the positive picture is obtained after washing and drying.
"
Eye,anatomical structure,Camera,optical instrument,use,"A comparison between an eye and a camera Camera 1) It is a light proof closed box which is painted black inside.
"
Black,color,Color,quality,instance of,"For this black colour light incident on it is not reflected.
"
Lens,optical component,Camera,optical instrument,part of,"2) Using the shutter the lens of the camera can be kept exposed to light for any length of time.
"
Circular aperture,camera lens aperture,Camera,optical instrument,part of,"3) The amount of light needed to form the picture can be controlled by adjusting the circular aperture of the camera.
"
Focal length,physical quantity,Lens,optical component,calculated from,"4) Every lens has a definite focal length.
"
Image,image,Lens,optical component,has cause,"5) The image of the object is formed by its convergent lens.
"
Reduced image,image,Image,image,subclass of,"6) A real inverted and reduced image of the object is formed on the photographic plate.
"
Eye,anatomical structure,Science,academic discipline,use,"Forma-16- Science, Class-8 Eye 1) The eye behaves as a light proof enclosure.
"
Eye lens,optical component,Eye,anatomical structure,part of,"2) With the help of the eye lid the eye lens can be kept exposed to light for any length of time.
"
Cornea,anatomical structure,Aperture,hole,uses,"3) Depending on the intensity of light the aperture of the cornea is automatically adjusted to allow the necessary light to form the image.
"
Focal length,physical quantity,Curve,shape,calculated from,"4) By adjusting the muscles attached to the eye lens, its focal length can be changed by changing its curvature.
"
Cornea,anatomical structure,Eye,anatomical structure,part of,"5) Cornea, aqueous humour eye-lens, vitreous humour together make a convergent lens, like system to form the 6) image of an object.
"
Retina,anatomical structure,Retina,anatomical structure,part of,"An real inverted and reduced image of the object is formed on the light sensitive retina.
"
Normal drawn,physical quantity,Point of incidence,physical quantity,calculated from,"- When light enters from a rarer medium into a denser medium it bends towards the normal drawn at the point of incidence on the surface separating the media.
"
Denser medium,material,Rarer medium,material,opposite of,"When light enters from the denser medium into a rarer medium it bends away from the normal.
"
Critical angle,angle,Angle,geometric shape,subclass of,"- For total internal reflection the angle of the incidence in the denser medium must be greater than the critical angle that corresponds to the two media.
"
Eye,anatomical structure,Camera,optical instrument,use,"- The function of human eye is similar to a photographic camera.
"
Exercise Fill in the blanks,None,Blank space,None,instance of,"Exercise Fill in the blanks 1.
"
Light,electromagnetic wave,Electromagnetic spectrum,radiation,part of,"The path of light when it enters a different medium depends on ___ _ 2.
"
Normal ray,spectral ray,Spectral ray,fire,subclass of,"The ray of light that falls along the normal to the surface emerges __ _ 3.
"
Angle of reflection,angle,Angle,geometric shape,instance of,"In total internal reflection, the angle of ____ is greater than the __ _ Short Answer Question 1.
"
Light,electromagnetic wave,Electromagnetism,branch of physics,studied by,"Why light changes direction when it enters in a different medium?
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Critical angle,angle,Angle,geometric shape,instance of,"What is critical angle?
"
3.3,"version, edition, or translation",4.1,"version, edition, or translation",followed by,"3.
"
Human eye,human anatomical structure,Camera,optical instrument,opposite of,"What are the differences between a human eye and a camera?
"
Multiple Choice Questions 1,question,Question,literary genre,instance of,"Multiple Choice Questions 1.
"
Sclera,anatomical structure,Eye,anatomical structure,part of,"What is the term used for the sclera in front of the eye?
"
Lens,optical instrument,Optics,branch of physics,use,"Lens b.
"
Retina,anatomical structure,Retina,anatomical structure,subclass of,"Retina c.
"
Cornea,human,Cornea,family name,family,"Cornea d.
"
Optical fiber,glass fiber,Optics,branch of physics,use,"Optical fiber is used for - i.
"
Fuel,chemical substance,Fuel,chemical substance,part of,"fuel ii.
"
Stomach,anatomical structure,Stomach,anatomical structure,part of,"examining stomach iii.
"
Telecommunication,academic discipline,Telecommunication,academic discipline,instance of,"telecommunication Which one of the following is correct?
"
I,Latin phrase,II,Latin phrase,followed by,"i & ii b.
"
II,"version, edition, or translation",III,"version, edition, or translation",followed by,"ii & iii d.
"
I,Latin phrase,II,Latin phrase,followed by,"i, ii & iii  Light 123 Answer questions no.
"
Figure 3,human settlement,Figure,geographic location,instance of,"3 and 4 from the following figure 3.
"
Rare medium,None,Denser medium,None,opposite of,"In which figures light is propagating from denser medium into rare medium?
"
Q – R – S 4,"version, edition, or translation",A – R – S 4,"version, edition, or translation",followed by,"a.P b.Q ~ R ~ S 4.
"
Refracting angle,angle of incidence,Angle of incidence,angular measure,instance of,"In which of the figures the angle of incidence is equal to the refracting angle?
"
P&R b.,Latin phrase,Latin phrase,language variety,instance of,"P&R b.
"
Q&R,television series,Canada,sovereign state,country of origin,"Q&R C.
"
S&P Creative Questions,Q&S,Q&S,technical standard,instance of,"Q&S ~ S&P Creative Questions 1.
"
Anis,water deity,Public bathing,building,lifestyle,"One day Anis went to a pond to take a bath.
"
Transparent water,water,Transparent water,None,opposite of,"He put his feet on the visible steps under transparent water.
"
The Adventures of Rocky and Bullwinkle and Bullwinkle and Friends,television series,Paramount Pictures,film production company,production company,"But since the steps were at a greater depth than they appeared to,he fell down.
"
Refraction,surface phenomenon,Light,electromagnetic wave,has effect,"What is refraction of light?
"
Light,electromagnetic wave,Light transition,transformation,followed by,"What is the cause of change in the direction of light?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
Anis,mythological Greek character,Pond,bay,located in or next to body of water,"Explain why Anis fell in the pond ?
"
Philip II of Spain,human,President of Spain,public office,position held,"d.
"
Anis,fictional human,Anis II,fictional human,sibling,"What type of trick makes Anis' brother successful in hunting the fish?
"
Explain Your Answer,short story,Explain,literary genre,instance of,"Explain your answer.
"
2.2,"version, edition, or translation",3.1,"version, edition, or translation",followed by,"2.
"
Netherlands,country,Country,nan,instance of,"N P"" a.
"
Internal refracion,refracion,Refracion,None,instance of,"What is total internal refracion?
"
Optical fiber,glass fiber,Optical fiber,glass fiber,subclass of,"What is meant by optical fiber?
"
Bachelor of Arts,academic degree,Academic degree,academic title,instance of,"c.
"
